,xmin,ymin,xmax,ymax,Object,labels
58,1203,270,1222,301,oe,
59,1226,284,1252,291,eh,
60,1257,270,1266,301,fe,
61,1278,270,1297,301,oe,
62,1301,286,1312,287,ig,
63,1317,270,1346,301,ete,
64,233,283,307,295,47600,Invoice Address
65,318,283,439,295,SUBANG,Invoice Address
66,1104,284,1210,306,Please,
67,1222,284,1334,311,supply,
68,1345,295,1382,306,ex,
69,1385,280,1484,316,stock,
70,1496,284,1577,311,onty:,
79,80,335,117,347,Tel,Invoice Address
80,238,323,396,357,03-80246363,Invoice Address
81,507,334,556,346,Fax:,Invoice Address
82,575,334,734,346,03-80247886,Invoice Address
83,988,359,1129,373,Delivery,Deliver Date
84,1151,360,1218,370,Date,Deliver Date
85,1245,362,1250,370,:,Deliver Date
86,1297,358,1472,371,29/08/2020,Deliver Date
87,80,399,194,410,REMARK,
88,148,436,198,448,Item,
89,209,436,270,448,Code,
90,416,436,467,448,Item,
91,479,435,614,451,Description,
92,1142,435,1229,451,Imprint,
93,1351,435,1421,448,Order,
94,1429,436,1472,451,Qty,
95,1526,435,1577,448,Unit,
96,1585,436,1640,448,Cost,
97,1739,435,1799,448,Total,
98,1810,436,1864,448,Cost,
99,146,472,235,484,254099,
100,414,472,542,484,MARKER,
101,551,472,751,484,WHITEBOARD,
102,761,472,818,484,W20,
103,826,472,886,484,BLK,
104,1140,462,1296,496,UNKNOWN,
105,1470,472,1497,484,10,
106,1613,472,1658,484,1.41,
107,1827,472,1891,484,11.10,
108,80,504,94,516,2,
109,146,504,272,516,401452PB,
110,414,504,478,516,UHU,
111,487,504,584,516,HAPPY,
112,593,504,672,516,GLUE,
113,682,504,758,516,50GM,
114,1139,494,1297,528,UNKNOWN,
115,1468,504,1497,516,20,
116,1610,504,1661,516,2.04,
117,1824,504,1891,516,40.80,
118,81,536,93,548,3,
119,146,536,250,548,4014636,
120,416,536,477,548,UHU,
121,487,536,583,548,HAPPY,
122,593,536,672,548,GLUE,
123,681,536,755,548,50ML,
124,763,536,888,548,DISPLAY,
125,899,536,980,548,36PCS,
126,1141,526,1293,560,UNKNOWN,
127,1468,536,1497,548,36,
128,1613,536,1660,548,1.02,
129,1825,536,1891,548,36.72,
130,80,568,94,580,4,
131,146,568,271,580,40146N36,
132,414,568,478,580,UHU,
133,487,568,584,580,HAPPY,
134,593,568,672,580,GLUE,
135,681,568,736,580,PEN,
136,746,568,881,580,-DISPLAY,
137,891,568,928,580,OF,
138,937,568,964,580,36,
139,973,568,1025,580,PCS,
140,1139,558,1297,592,UNKNOWN,
141,1468,568,1497,580,36,
142,1613,568,1660,580,1.02,
143,1825,568,1891,580,36.72,
144,80,600,92,612,5,
145,146,599,272,612,407561PB,
146,416,600,477,612,UHU,
147,487,600,544,612,ALL,
148,553,600,684,612,PURPOSE,
149,693,600,767,612,20ML,
150,776,600,875,615,(NO.12),
151,1141,590,1296,624,UNKNOWN,
152,1468,599,1497,612,30,
153,1599,590,1659,624,4.38,
154,1812,600,1890,612,131.40,
155,80,632,94,644,6,
156,146,632,272,644,407591PB,
157,415,632,477,644,UHU,
158,487,632,544,644,ALL,
159,553,632,684,644,PURPOSE,
160,693,632,766,644,33ML,
161,776,632,875,646,(NO.13),
162,1141,622,1293,656,UNKNOWN,
163,1468,632,1497,644,30,
164,1610,632,1660,644,5.40,
165,1811,632,1890,644,162.00,
166,80,664,93,676,7,
167,146,664,234,676,541112,
168,414,664,450,676,BP,
169,459,664,499,676,CX,
170,507,664,579,676,PLUS,
171,589,664,624,676,0.5,
172,634,664,712,676,BLUE,
173,720,664,791,676,2XPB,
174,1139,654,1297,688,UNKNOWN,
175,1470,664,1497,676,10,
176,1613,654,1661,688,1.74,
177,1828,664,1891,676,17.40,
178,81,696,93,708,8,
179,146,696,234,708,541113,
180,414,696,450,708,BP,
181,459,696,499,708,CX,
182,507,696,579,708,PLUS,
183,589,696,624,708,0.5,
184,634,696,735,708,BLACK,
185,744,696,814,708,2XPB,
186,1141,686,1296,720,UNKNOWN,
187,1470,696,1497,708,10,
188,1613,686,1661,720,1.74,
189,1828,696,1891,708,17.40,
190,80,728,93,740,9,
191,146,728,235,740,541114,
192,414,728,450,740,BP,
193,459,728,499,740,CX,
194,507,728,579,740,PLUS,
195,589,728,624,740,0.5,
196,634,728,762,740,BLU/BLK,
197,771,728,841,740,2XPB,
198,1140,718,1297,752,UNKNOWN,
199,1468,728,1497,740,24,
200,1613,718,1661,752,1.74,
201,1824,728,1891,740,41.76,
202,84,760,109,772,10,
203,146,759,234,772,541198,
204,414,760,450,772,BP,
205,459,760,499,772,CX,
206,508,760,579,772,PLUS,
207,589,760,678,772,0.5MM,
208,688,767,696,768,-,
209,705,760,762,772,TUB,
210,773,760,811,772,OF,
211,819,760,846,771,25,
212,857,760,977,775,(BLACK),
213,1141,750,1296,784,UNKNOWN,
214,1469,759,1496,772,25,
215,1610,760,1660,772,0.93,
216,1825,760,1889,772,23.25,
217,83,792,106,804,11,
218,146,792,235,804,542410,
219,414,792,450,804,BP,
220,459,792,499,804,CX,
221,507,792,579,804,PLUS,
222,589,792,624,804,0.7,
223,634,792,735,804,BLACK,
224,744,792,814,804,2XPB,
225,1141,782,1296,816,UNKNOWN,
226,1468,792,1497,804,20,
227,1613,782,1661,816,1.74,
228,1825,792,1891,804,34.80,
229,83,824,108,836,12,
230,146,824,234,836,542412,
231,414,824,450,836,BP,
232,459,824,499,836,CX,
233,507,824,579,836,PLUS,
234,589,824,625,836,0.7,
235,634,824,761,836,BLU/RED,
236,771,824,841,836,2XPB,
237,1139,814,1297,848,UNKNOWN,
238,1470,824,1497,836,10,
239,1613,814,1661,848,1.74,
240,1827,824,1891,836,17.40,
241,83,856,107,868,13.,
242,146,856,234,868,542422,
243,414,856,450,868,BP,
244,459,856,499,868,CX,
245,508,856,579,868,PLUS,
246,589,856,678,868,0.7MM,
247,688,863,696,864,-,
248,705,856,762,868,TUB,
249,773,856,811,868,OF,
250,819,856,846,868,25,
251,857,856,935,870,(RED),
252,1141,846,1293,880,UNKNOWN,
253,1468,856,1497,868,20,
254,1610,856,1660,868,0.93,
255,1828,856,1891,868,18.60,
256,83,888,109,900,14.,
257,146,888,234,900,542452,
258,414,888,450,900,BP,
259,459,888,499,900,CX,
260,507,888,579,900,PLUS,
261,589,888,678,900,0.7MM,
262,688,895,696,896,-,
263,705,888,762,900,TUB,
264,773,888,811,900,OF,
265,819,888,846,900,25,
266,857,888,953,902,(BLUE),
267,1140,878,1297,912,UNKNOWN,
268,1468,888,1497,900,20,
269,1610,888,1660,900,0.93,
270,1827,888,1891,900,18.60,
271,85,920,107,932,is,
272,146,919,234,932,542498,
273,416,920,450,931,BP,
274,459,920,497,932,CX,
275,509,920,579,932,PLUS,
276,589,920,677,932,0.7MM,
277,688,927,696,928,-,
278,705,920,762,932,TUB,
279,773,920,811,932,OF,
280,819,920,846,932,25,
281,857,920,977,934,(BLACK),
282,1141,920,1296,932,UNKNOWN,
283,1468,919,1497,932,30,
284,1610,920,1660,932,0.93,
285,1825,920,1891,932,27.90,
286,83,952,109,964,16,
287,146,952,234,964,542602,
288,414,952,471,964,GEL,
289,480,952,535,964,PEN,
290,545,952,601,964,PRO,
291,611,952,668,964,GEL,
292,677,952,712,964,0.7,
293,722,952,823,964,BLACK,
294,834,952,843,964,|,
295,854,952,875,964,X,
296,883,952,918,964,PB,
297,1141,942,1296,976,UNKNOWN,
298,1470,952,1497,964,10,
299,1610,952,1661,964,2.04,
300,1825,952,1891,964,20.40,
301,83,984,108,996,17,
302,146,984,235,996,542699,
303,414,984,471,996,GEL,
304,480,984,536,996,PEN,
305,545,984,601,996,PRO,
306,611,984,668,996,GEL,
307,677,984,712,996,0.7,
308,722,984,774,996,MM,
309,783,984,884,996,BLACK,
310,1139,974,1297,1008,UNKNOWN,
311,1470,984,1497,996,10,
312,1613,984,1660,996,1.98,
313,1828,984,1891,996,19.80,
314,83,1016,108,1028,18,
315,146,1016,234,1028,547308,
316,414,1016,450,1028,BP,
317,459,1016,526,1028,GRIP,
318,534,1016,568,1028,X5,
319,579,1016,614,1028,0.5,
320,624,1016,725,1028,BLACK,
321,734,1016,804,1028,3XPB,
322,1141,1006,1296,1040,UNKNOWN,
323,1468,1016,1497,1028,30,
324,1610,1016,1658,1028,2.61,
325,1825,1016,1891,1028,78.30,
326,83,1048,108,1060,19,
327,146,1048,235,1060,547309,
328,414,1048,450,1060,BP,
329,459,1048,526,1060,GRIP,
330,534,1048,568,1060,X5,
331,579,1048,614,1060,0.5,
332,625,1048,719,1060,2BLU/1,
333,730,1048,790,1060,BLK,
334,799,1048,869,1060,3XPB,
335,1140,1038,1296,1072,UNKNOWN,
336,1468,1048,1497,1060,30,
337,1610,1048,1659,1060,2.61,
338,1825,1048,1891,1060,78.30,
339,81,1080,109,1092,20,
340,146,1079,235,1092,547310,
341,416,1080,450,1092,BP,
342,459,1080,526,1092,GRIP,
343,536,1080,568,1092,X5,
344,579,1080,614,1092,0.5,
345,626,1080,820,1092,BLU/BLK/RED,
346,830,1080,900,1092,3XPB,
347,1141,1080,1296,1092,UNKNOWN,
348,1468,1079,1497,1092,30,
349,1610,1080,1656,1092,2.61,
350,1825,1080,1891,1092,78.30,
351,80,1112,106,1124,21,
352,146,1112,234,1124,547321,
353,414,1112,481,1124,GRIP,
354,490,1112,524,1124,X5,
355,534,1112,589,1124,PEN,
356,599,1112,689,1124,0.5MM,
357,698,1119,705,1120,-,
358,715,1112,772,1124,TUB,
359,783,1112,821,1124,OF,
360,829,1112,858,1124,40,
361,866,1112,925,1124,RED,
362,1141,1102,1296,1136,UNKNOWN,
363,1468,1112,1497,1124,30,
364,1610,1112,1660,1124,0.93,
365,1825,1112,1891,1124,27.90,
366,81,1140,109,1164,Zh.,
367,146,1143,235,1156,547399,
368,414,1144,481,1156,GRIP,
369,492,1144,524,1156,XS,
370,536,1144,589,1155,PEN,
371,599,1144,687,1156,0.5MM,
372,698,1151,705,1152,-,
373,715,1144,772,1156,TUB,
374,783,1144,821,1156,OF,
375,829,1144,858,1156,40,
376,869,1144,966,1156,BLACK,
377,1141,1144,1295,1156,UNKNOWN,
378,1469,1143,1497,1156,30,
379,1610,1144,1660,1156,0.93,
380,1825,1144,1891,1156,74.40,
381,81,1176,107,1188,23,
382,146,1176,235,1188,547406,
383,414,1176,450,1188,BP,
384,459,1176,526,1188,GRIP,
385,534,1176,569,1188,X7,
386,579,1176,614,1188,0.7,
387,624,1176,725,1188,BLACK,
388,734,1176,804,1188,3XPB,
389,1141,1166,1296,1200,UNKNOWN,
390,1469,1176,1497,1188,60,
391,1610,1176,1658,1188,2.61,
392,1811,1176,1890,1188,156.60,
393,80,1208,109,1220,24,
394,146,1208,234,1220,547421,
395,414,1208,481,1220,GRIP,
396,490,1208,525,1220,X7,
397,534,1208,589,1220,PEN,
398,599,1208,689,1220,0.7MM,
399,698,1215,705,1216,-,
400,715,1208,772,1220,TUB,
401,783,1208,821,1220,OF,
402,829,1208,858,1220,40,
403,866,1208,925,1220,RED,
404,1140,1198,1296,1232,UNKNOWN,
405,1468,1208,1497,1220,40,
406,1610,1208,1660,1220,0.93,
407,1825,1208,1891,1220,37.20,
408,81,1240,107,1252,25,
409,146,1235,231,1260,547451,
410,414,1240,481,1252,GRIP,
411,492,1240,525,1252,X7,
412,536,1240,589,1251,PEN,
413,599,1240,687,1252,0.7MM,
414,698,1247,705,1248,-,
415,715,1240,772,1252,TUB,
416,783,1240,821,1252,OF,
417,829,1240,858,1252,40,
418,868,1240,944,1252,BLUE,
419,1141,1240,1296,1252,UNKNOWN,
420,1468,1239,1497,1252,40,
421,1608,1236,1625,1261,oO.,
422,1825,1240,1891,1252,37.20,
423,80,1272,109,1284,26,
424,146,1272,235,1284,547499,
425,414,1272,481,1284,GRIP,
426,490,1272,525,1284,X7,
427,534,1272,589,1284,PEN,
428,599,1272,689,1284,0.7MM,
429,698,1279,705,1280,-,
430,715,1272,772,1284,TUB,
431,783,1272,821,1284,OF,
432,829,1272,858,1284,40,
433,866,1272,968,1284,BLACK,
434,1141,1262,1296,1296,UNKNOWN,
435,1468,1272,1497,1284,40,
436,1610,1272,1660,1284,0.93,
437,1825,1272,1876,1284,37.2,
438,81,1304,108,1316,27,
439,146,1303,235,1316,547606,
440,416,1304,450,1315,BP,
441,459,1304,526,1316,GRIP,
442,536,1304,585,1316,X10,
443,599,1304,630,1316,1.0,
444,641,1304,738,1316,BLACK,
445,749,1304,819,1316,3XPB,
446,1141,1304,1295,1316,UNKNOWN,
447,1468,1303,1497,1316,30,
448,1610,1304,1656,1316,2.61,
449,1825,1304,1891,1316,78.30,
450,81,1336,108,1348,28,
451,146,1335,234,1348,547607,
452,414,1336,450,1348,BP,
453,459,1336,526,1348,GRIP,
454,534,1336,585,1348,X10,
455,597,1336,630,1348,1.0,
456,640,1336,734,1348,2BLU/1,
457,745,1336,805,1348,BLK,
458,814,1336,884,1348,3XPB,
459,1141,1326,1296,1360,UNKNOWN,
460,1470,1336,1497,1348,10,
461,1610,1336,1658,1348,2.61,
462,1825,1336,1891,1348,26.10,
463,80,1368,108,1380,29,
464,146,1368,234,1380,547608,
465,414,1368,450,1380,BP,
466,459,1368,526,1380,GRIP,
467,534,1368,585,1380,X10,
468,597,1368,630,1380,1.0,
469,639,1368,835,1380,BLU/BLK/RED,
470,845,1368,915,1380,3XPB,
471,1140,1358,1296,1392,UNKNOWN,
472,1468,1368,1497,1380,30,
473,1610,1368,1659,1380,2.61,
474,1825,1368,1891,1380,78.30,
475,81,1400,109,1412,30,
476,146,1395,231,1420,547621,
477,414,1400,481,1412,GRIP,
478,492,1400,541,1412,X10,
479,551,1400,604,1411,PEN,
480,619,1400,702,1412,1.0MM,
481,713,1407,721,1408,-,
482,730,1400,787,1412,TUB,
483,799,1400,836,1412,OF,
484,844,1400,873,1412,40,
485,883,1400,940,1411,RED,
486,1141,1400,1296,1412,UNKNOWN,
487,1468,1399,1497,1412,40,
488,1610,1400,1660,1412,0.93,
489,1825,1400,1891,1412,37.20,
490,81,1432,106,1444,31,
491,146,1432,233,1444,547651,
492,414,1432,481,1444,GRIP,
493,490,1432,541,1444,X10,
494,549,1432,604,1444,PEN,
495,617,1432,703,1444,1.0MM,
496,713,1439,721,1440,-,
497,730,1432,787,1444,TUB,
498,799,1432,836,1444,OF,
499,844,1432,873,1444,40,
500,881,1432,959,1444,BLUE,
501,1141,1422,1296,1456,UNKNOWN,
502,1468,1432,1497,1444,40,
503,1610,1432,1660,1444,0.93,
504,1825,1432,1891,1444,37.20,
505,81,1464,108,1476,32,
506,146,1463,235,1476,547699,
507,414,1464,481,1476,GRIP,
508,492,1464,541,1476,X10,
509,551,1464,604,1475,PEN,
510,619,1464,702,1476,1.0MM,
511,713,1471,721,1472,-,
512,730,1464,787,1476,TUB,
513,798,1464,836,1476,OF,
514,844,1464,873,1476,40,
515,884,1464,981,1476,BLACK,
516,1141,1464,1295,1476,UNKNOWN,
517,1468,1463,1497,1476,40,
518,1610,1464,1660,1476,0.93,
519,1825,1464,1874,1476,37.2,
