,xmin,ymin,xmax,ymax,Object,labels
71,1883,348,1944,360,2020,Print date
72,77,377,128,389,Fax:,Vendor Address
73,139,377,241,389,03-8315,Vendor Address
74,251,377,313,389,3008,Vendor Address
75,111,422,225,434,Received,Issuer Address
76,237,422,307,434,From:,Issuer Address
77,109,447,222,459,SYSLAB,Issuer Address
78,232,447,459,459,TECHNOLOGIES,Issuer Address
79,469,447,534,459,SDN.,Issuer Address
80,547,447,612,459,BHD.,Issuer Address
81,623,447,768,462,(N-S00133),Issuer Address
82,110,467,147,479,Lot,Issuer Address
83,158,467,198,479,No.,Issuer Address
84,209,467,318,481,"3A-2A-2,",Issuer Address
85,330,467,363,479,3A,Issuer Address
86,374,467,436,479,Floor,Issuer Address
87,109,486,187,498,Tower,Issuer Address
88,196,487,210,498,2,Issuer Address
89,220,486,246,500,@,Issuer Address
90,258,486,339,500,"PFCC,",Issuer Address
91,350,486,416,498,Jalan,Issuer Address
92,428,486,499,498,Puteri,Issuer Address
93,511,486,554,500,"1/2,",Issuer Address
94,110,506,200,518,Bandar,Issuer Address
95,211,506,288,520,"Puteri,",Issuer Address
96,301,506,409,521,Puchong,Issuer Address
97,109,525,222,540,Selangor,Issuer Address
98,109,551,199,563,TEL:03,
99,209,551,270,563,8600,
100,281,551,342,563,7156,
101,111,576,170,588,FAX:,
102,112,642,302,654,APPLICATION,
103,314,642,415,654,DETAIL,
104,118,673,158,685,NO,
105,207,673,282,685,APPL,
106,292,673,332,685,NO,
107,497,673,577,685,NAME,
108,756,673,829,685,APPL,
109,839,673,912,685,TYPE,
110,1023,673,1097,685,APPL,
111,1108,673,1165,685,FOR,
112,1228,673,1374,685,DURATION,
113,1370,663,1392,695,|,
114,1396,673,1551,685,PASSPORT,
115,1569,673,1758,685,[NATIONALITY|,
116,1789,673,1912,685,AMOUNT,
117,1453,692,1493,704,NO,
118,1820,692,1881,709,(RM),
119,133,715,140,726,1,
120,171,715,364,727,210361-772691,
121,415,714,564,727,MEHMOOD,
122,575,714,658,727,YASIR,
123,713,710,956,734,EP:-EMPLOYMENT,
124,993,715,1048,727,New,
125,1057,715,1194,730,Application,
126,1286,715,1316,726,24,
127,1396,714,1550,727,MG0153292,
128,1608,711,1719,734,Pakistani,
129,1824,715,1932,729,"2,000.00",
130,798,734,871,746,PASS,
131,1591,756,1744,769,SUBTOTAL,
132,1823,757,1932,771,"2,000.00",
133,1519,779,1618,791,Service,
134,1628,779,1675,791,Tax,
135,1685,779,1743,796,(6%),
136,1848,779,1932,791,120.00,
137,1517,802,1611,814,TOTAL,
138,1620,802,1744,814,AMOUNT,
139,1823,802,1932,816,"2,120.00",
140,113,842,250,853,PAYMENT,
141,260,841,388,854,DETAILS:,
142,180,872,301,884,METHOD,
143,311,872,349,884,OF,
144,359,872,497,884,PAYMENT,
145,634,872,714,884,BANK,
146,724,872,805,884,NAME,
147,1043,862,1166,894,NUMBER,
148,1435,862,1509,894,DATE,
149,1674,872,1798,884,AMOUNT,
150,1808,872,1869,889,(RM),
151,242,895,346,907,CREDIT,
152,356,895,434,907,CARD,
153,939,895,1269,907,MDX00000000000136239,
154,1401,895,1542,907,31/07/2019,
155,1824,895,1932,909,"2,120.00",
158,104,930,229,945,Malaysian,
159,241,930,334,945,Ringgit:,
160,344,930,409,942,TWO,
161,419,930,577,942,THOUSAND,
162,587,930,647,942,ONE,
163,659,930,798,942,HUNDRED,
164,807,930,927,942,TWENTY,
165,937,930,1013,942,ONLY,
168,71,988,155,1000,Please,
169,166,988,230,1000,Note:,
170,69,1007,121,1019,This,
171,132,1007,215,1022,receipt,
172,226,1007,244,1019,is,
173,254,1008,372,1022,computer,
174,381,1007,507,1022,generated,
175,518,1007,562,1019,and,
176,574,1010,602,1019,no,
177,613,1007,728,1022,signature,
178,739,1007,757,1019,is,
179,768,1007,876,1022,required.,
180,69,1027,121,1039,This,
181,132,1028,215,1042,receipt,
182,226,1030,243,1039,is,
183,254,1027,304,1042,only,
184,314,1027,370,1039,valid,
185,381,1027,470,1042,subject,
186,479,1028,501,1039,to,
187,512,1027,571,1039,bank,
188,581,1027,703,1039,clearance,
189,713,1027,735,1039,of,
190,744,1027,782,1039,the,
191,793,1028,900,1042,payment,
192,910,1027,985,1039,made.,
