,xmin,ymin,xmax,ymax,Object,labels
62,1496,284,1577,311,only:,
63,2040,284,2048,291,°,
64,80,335,117,347,Tel,Invoice Address
65,238,334,396,346,03-80246363,Invoice Address
66,507,334,556,346,Fax:,Invoice Address
67,575,334,734,346,03-80247886,Invoice Address
68,988,359,1129,373,Delivery,Deliver Date
69,1151,360,1218,370,Date,Deliver Date
70,1245,362,1250,370,:,Deliver Date
71,1297,358,1472,371,29/08/2020,Deliver Date
72,80,399,194,410,REMARK,
73,148,436,198,448,Item,
74,209,436,270,448,Code,
75,416,436,467,448,Item,
76,479,435,614,451,Description,
77,1142,435,1229,451,Imprint,
78,1351,435,1421,448,Order,
79,1429,436,1472,451,Oty,
80,1526,435,1577,448,Unit,
81,1585,436,1640,448,Cost,
82,1739,435,1799,448,Total,
83,1810,436,1864,448,Cost,
84,147,472,235,484,187054,
85,414,472,563,484,ADHESIVE,
86,572,472,653,484,TACK,
87,662,472,689,484,IT,
88,698,472,748,484,50G,
89,757,472,853,484,WHITE,
90,1140,468,1296,491,UNKNOWN,
91,1468,472,1497,484,20,
92,1610,472,1661,484,3.06,
93,1825,472,1891,484,61.20,
94,80,504,94,516,2,
95,147,504,234,516,187057,
96,414,504,563,516,ADHESIVE,
97,572,504,653,516,TACK,
98,662,504,689,516,IT,
99,698,504,747,516,75G,
100,757,504,853,516,WHITE,
101,1139,500,1297,523,UNKNOWN,
102,1468,504,1497,516,20,
103,1609,504,1661,516,4.32,
104,1826,504,1891,516,86.40,
105,81,536,93,548,3,
106,147,536,234,548,187079,
107,414,536,563,548,ADHESIVE,
108,572,536,653,548,TACK,
109,662,536,689,548,IT,
110,698,536,748,548,30G,
111,758,536,853,548,WHITE,
112,1141,532,1296,555,UNKNOWN,
113,1468,536,1497,548,20,
114,1610,536,1660,548,2.19,
115,1824,536,1891,548,43.80,
116,80,568,94,580,4,
117,147,564,234,587,187085,
118,414,568,563,580,ADHESIVE,
119,572,568,720,580,CREATIVE,
120,729,568,810,580,TACK,
121,818,568,845,580,IT,
122,854,568,904,580,50G,
123,1139,564,1297,587,UNKNOWN,
124,1468,568,1497,580,20,
125,1610,568,1660,580,3.48,
126,1825,568,1891,580,69.60,
127,80,600,92,612,5,
128,147,599,234,612,187087,
129,414,600,492,612,DUST,
130,500,600,572,612,FREE,
131,581,600,620,612,BC,
132,629,600,666,612,OF,
133,664,596,681,619,3,
134,1141,596,1296,619,UNKNOWN,
135,1468,599,1497,612,48,
136,1613,600,1661,612,1.26,
137,1825,600,1890,612,60.48,
138,83,628,90,651,eo,
139,147,632,291,644,1871202BC,
140,414,632,492,644,DUST,
141,500,632,572,644,FREE,
142,581,632,696,644,ERASER,
143,704,632,725,644,X,
144,734,632,747,644,2,
145,1141,628,1296,651,UNKNOWN,
146,1468,632,1497,644,36,
147,1598,628,1629,651,2.,
148,1826,632,1891,644,86.40,
149,80,664,93,676,7,
150,147,664,291,676,1871303BC,
151,414,664,492,676,DUST,
152,500,664,572,676,FREE,
153,581,664,696,676,ERASER,
154,704,664,725,676,X,
155,734,664,746,676,3,
156,1139,660,1297,683,UNKNOWN,
157,1468,664,1497,676,24,
158,1610,664,1629,676,Ze,
159,1825,664,1891,676,58.32,
160,81,696,93,708,8,
161,147,696,234,708,187133,
162,414,696,501,708,EXAM,
163,510,696,624,708,ERASER,
164,1141,692,1296,715,UNKNOWN,
165,1468,696,1497,708,24,
166,1603,692,1629,715,1.,
167,1825,696,1875,708,38.8:,
168,80,728,93,740,2,
169,147,728,311,740,187161L3BC,
170,414,728,492,740,DUST,
171,500,728,572,740,FREE,
172,581,728,696,740,ERASER,
173,704,728,813,740,PASTEL,
174,1140,724,1297,747,UNKNOWN,
175,1468,728,1497,740,24,
176,1613,728,1661,740,1.44,
177,1825,728,1891,740,34.56,
178,84,760,109,772,10,
179,146,759,235,772,211139,
180,415,760,446,772,2B,
181,457,760,544,772,EXAM,
182,554,760,605,772,SET,
183,1141,756,1296,779,UNKNOWN,
184,1468,759,1497,772,36,
185,1610,760,1660,772,6.84,
186,1809,760,1890,772,246.24,
187,83,792,106,804,1d.,
188,146,792,235,804,211140,
189,414,792,501,804,EXAM,
190,511,792,562,804,SET,
191,1141,788,1296,811,UNKNOWN,
192,1468,792,1497,804,20,
193,1610,792,1660,804,6.84,
194,1811,792,1890,804,136.80,
195,83,824,108,836,12,
196,146,820,234,843,212141,
197,414,824,501,836,BASIC,
198,510,824,598,836,EXAM,
199,607,824,659,836,SET,
200,668,824,700,836,2B,
201,1139,820,1297,843,UNKNOWN,
202,1468,824,1497,836,20,
203,1609,824,1661,836,4.44,
204,1826,824,1891,836,88.80,
205,83,856,107,868,13,
206,146,856,234,868,212142,
207,414,856,461,868,TRI,
208,470,856,538,868,GRIP,
209,547,856,578,868,2B,
210,590,856,684,868,SCORE,
211,694,856,714,868,A,
212,724,856,775,868,SET,
213,1141,852,1296,875,UNKNOWN,
214,1468,856,1497,868,20,
215,1609,856,1661,868,4.80,
216,1825,856,1891,868,96.00,
217,83,888,108,900,14,
218,146,888,291,900,2265204BC,
219,414,888,557,900,POLYMER,
220,565,888,660,900,LEADS,
221,670,888,702,900,2B,
222,713,888,802,900,0.5MM,
223,811,888,858,900,B/C,
224,868,888,905,900,OF,
225,913,888,980,900,4PCS,
226,1140,884,1297,907,UNKNOWN,
227,1468,888,1497,900,30,
228,1610,888,1661,900,2.82,
229,1826,888,1891,900,84.60,
230,85,920,107,932,1s,
231,146,919,291,932,2267204BC,
232,416,920,555,932,POLYMER,
233,567,920,660,932,LEADS,
234,671,920,702,931,2B,
235,713,920,801,932,0.7MM,
236,814,920,858,932,B/C,
237,868,920,905,932,OF,
238,913,920,979,932,4PCS,
239,1141,920,1296,932,UNKNOWN,
240,1473,919,1497,932,10,
241,1598,916,1645,939,2.8:,
242,1825,920,1891,932,28.20,
243,83,952,109,964,16,
244,146,952,235,964,242609,
245,414,952,471,964,GEL,
246,480,952,535,964,PEN,
247,545,952,622,964,TRUE,
248,631,952,688,964,GEL,
249,697,952,820,964,COLOUR,
250,828,952,951,964,WALLET,
251,960,952,997,964,OF,
252,996,948,1012,971,6,
253,1141,948,1296,971,UNKNOWN,
254,1468,952,1497,964,20,
255,1610,952,1661,964,7.20,
256,1811,952,1890,964,144.00,
257,83,984,108,996,17,
258,146,984,234,996,242628,
259,414,984,471,996,GEL,
260,480,984,536,996,PEN,
261,545,984,622,996,TRUE,
262,631,984,688,996,GEL,
263,697,984,820,996,COLOUR,
264,828,984,898,996,PINK,
265,906,984,996,996,0.7MM,
266,1005,991,1012,992,-,
267,1022,984,1085,996,BOX,
268,1093,984,1131,996,OF,
269,1139,984,1297,996,UNKNOWN,
270,1470,984,1497,996,10,
271,1613,984,1661,996,1.20,
272,1828,984,1891,996,12.00,
273,83,1016,108,1028,18,
274,146,1016,234,1028,242637,
275,414,1016,471,1028,GEL,
276,480,1016,534,1028,PEN,
277,545,1016,622,1028,TRUE,
278,631,1016,688,1028,GEL,
279,697,1016,820,1028,COLOUR,
280,829,1016,936,1028,VIOLET,
281,944,1016,1034,1028,0.7MM,
282,1043,1023,1051,1024,-,
283,1061,1016,1123,1028,BOX,
284,1141,1016,1296,1028,UNKNOWN,
285,1468,1016,1497,1028,20,
286,1613,1016,1661,1028,1.20,
287,1825,1016,1891,1028,24.00,
288,83,1048,108,1060,19,
289,146,1048,235,1060,242650,
290,414,1048,471,1060,GEL,
291,480,1048,535,1060,PEN,
292,545,1048,622,1060,TRUE,
293,631,1048,688,1060,GEL,
294,697,1048,820,1060,COLOUR,
295,828,1048,917,1060,LIGHT,
296,926,1048,1003,1060,BLUE,
297,1012,1048,1102,1060,0.7MM,
298,1111,1048,1132,1060,-E,
299,1140,1048,1296,1060,UNKNOWN,
300,1468,1048,1497,1060,20,
301,1612,1048,1661,1060,1.20,
302,1825,1048,1891,1060,24.00,
303,81,1080,109,1092,20,
304,146,1079,234,1092,242662,
305,414,1080,471,1092,GEL.,
306,482,1080,534,1092,PEN,
307,545,1080,622,1092,TRUE,
308,631,1080,688,1092,GEL.,
309,697,1080,817,1092,COLOUR,
310,829,1080,917,1092,LIGHT,
311,926,1080,1023,1092,GREEN,
312,1034,1080,1122,1092,0.7MM,
313,1141,1080,1296,1092,UNKNOWN,
314,1473,1079,1497,1092,10,
315,1615,1080,1661,1092,1.20,
316,1830,1080,1891,1092,12.00,
317,80,1112,106,1124,21,
318,146,1112,234,1124,242663,
319,414,1112,471,1124,GEL,
320,480,1112,535,1124,PEN,
321,545,1112,622,1124,TRUE,
322,631,1112,688,1124,GEL,
323,697,1112,820,1124,COLOUR,
324,828,1112,926,1124,GREEN,
325,936,1112,1026,1124,0.7MM,
326,1035,1112,1107,1124,-BOX,
327,1116,1112,1132,1124,C,
328,1141,1112,1296,1124,UNKNOWN,
329,1470,1112,1497,1124,10,
330,1603,1108,1629,1131,1.,
331,1828,1112,1891,1124,12.00,
332,81,1144,108,1155,22,
333,146,1139,231,1162,243501,
334,414,1144,471,1156,GEIL.,
335,482,1144,534,1156,PEN,
336,545,1144,622,1156,TRUE,
337,631,1144,688,1156,GEL.,
338,697,1144,731,1156,0.5,
339,744,1144,819,1156,BILUF,
340,829,1144,861,1155,2X,
341,874,1144,911,1156,BC,
342,1141,1144,1295,1156,UNKNOWN,
343,1469,1143,1497,1156,20,
344,1610,1144,1661,1156,2.40,
345,1824,1144,1891,1156,48.00,
346,81,1176,107,1188,23,
347,146,1176,234,1188,243502,
348,414,1176,471,1188,GEL,
349,480,1176,534,1188,PEN,
350,545,1176,622,1188,TRUE,
351,631,1176,688,1188,GEL,
352,697,1176,731,1188,0.5,
353,742,1176,843,1188,BLACK,
354,852,1176,887,1188,2X,
355,896,1176,934,1188,BC,
356,1141,1172,1296,1195,UNKNOWN,
357,1468,1176,1497,1188,30,
358,1610,1176,1661,1188,2.40,
359,1825,1176,1891,1188,72.00,
360,80,1208,109,1220,24,
361,146,1208,234,1220,243503,
362,414,1208,471,1220,GEL,
363,480,1208,535,1220,PEN,
364,545,1208,622,1220,TRUE,
365,631,1208,688,1220,GEL,
366,697,1208,731,1220,0.5,
367,742,1208,869,1220,BLK/RED,
368,878,1208,914,1220,2X,
369,922,1208,961,1220,BC,
370,1140,1204,1296,1227,UNKNOWN,
371,1470,1208,1497,1220,10,
372,1610,1208,1661,1220,2.40,
373,1825,1208,1891,1220,24.00,
374,81,1240,107,1252,25,
375,146,1239,235,1252,243504,
376,414,1240,471,1252,GEL.,
377,482,1240,534,1252,PEN,
378,545,1240,622,1252,TRUE,
379,631,1240,688,1252,GEL.,
380,697,1240,731,1252,0.5,
381,744,1240,888,1252,BLK/BILLUEF,
382,897,1240,931,1251,2X,
383,943,1240,979,1252,BC,
384,1141,1240,1296,1252,UNKNOWN,
385,1468,1239,1497,1252,30,
386,1610,1240,1661,1252,2.40,
387,1825,1240,1891,1252,72.00,
388,80,1272,109,1284,26,
389,146,1268,233,1291,243521,
390,414,1272,471,1284,GEL,
391,480,1272,535,1284,PEN,
392,545,1272,622,1284,TRUE,
393,631,1272,688,1284,GEL,
394,697,1272,731,1284,0.5,
395,742,1272,800,1284,RED,
396,1141,1268,1296,1291,UNKNOWN,
397,1470,1272,1497,1284,10,
398,1613,1272,1661,1284,1.20,
399,1828,1272,1891,1284,12.00,
400,81,1304,108,1316,27,
401,146,1303,231,1316,243551,
402,414,1304,471,1316,GEIL.,
403,482,1304,534,1316,PEN,
404,545,1304,622,1316,TRUE,
405,631,1304,688,1316,GEL.,
406,697,1304,731,1316,0.5,
407,744,1304,819,1316,BLUE,
408,1141,1304,1295,1316,UNKNOWN,
409,1469,1303,1497,1316,20,
410,1615,1304,1661,1316,1.20,
411,1825,1304,1891,1316,24.00,
412,81,1336,108,1348,28,
413,146,1335,235,1348,243599,
414,414,1336,471,1348,GEL,
415,480,1336,534,1348,PEN,
416,545,1336,622,1348,TRUE,
417,631,1336,688,1348,GEL,
418,697,1336,731,1348,0.5,
419,742,1336,843,1348,BLACK,
420,1141,1332,1296,1355,UNKNOWN,
421,1468,1336,1497,1348,20,
422,1613,1336,1661,1348,1.20,
423,1825,1336,1891,1348,24.00,
424,80,1368,108,1380,29,
425,146,1364,234,1387,2433801,
426,414,1368,471,1380,GEL,
427,480,1368,535,1380,PEN,
428,545,1368,622,1380,TRUE,
429,631,1368,688,1380,GEL,
430,697,1368,732,1380,0.7,
431,742,1368,819,1380,BLUE,
432,828,1368,864,1380,2X,
433,872,1368,911,1380,BC,
434,1140,1364,1296,1387,UNKNOWN,
435,1468,1368,1497,1380,20,
436,1610,1368,1661,1380,2.40,
437,1824,1368,1891,1380,48.00,
438,81,1400,109,1412,30,
439,146,1399,234,1412,243802,
440,414,1400,471,1412,GEL.,
441,482,1400,534,1412,PEN,
442,545,1400,622,1412,TRUE,
443,631,1400,688,1412,GEL.,
444,697,1400,732,1412,0.7,
445,744,1400,841,1412,BLACK,
446,852,1400,885,1411,2X,
447,898,1400,934,1412,BC,
448,1141,1400,1296,1412,UNKNOWN,
449,1469,1399,1497,1412,20,
450,1610,1400,1661,1412,2.40,
451,1824,1400,1891,1412,48.00,
452,81,1432,106,1444,31,
453,146,1428,234,1451,2433803,
454,414,1432,471,1444,GEL,
455,480,1432,535,1444,PEN,
456,545,1432,622,1444,TRUE,
457,631,1432,688,1444,GEL,
458,697,1432,732,1444,0.7,
459,742,1432,869,1444,BLK/RED,
460,878,1432,914,1444,2X,
461,922,1432,961,1444,BC,
462,1141,1428,1296,1451,UNKNOWN,
463,1470,1432,1497,1444,10,
464,1610,1432,1661,1444,2.40,
465,1825,1432,1891,1444,24.00,
466,81,1464,108,1476,32,
467,146,1459,235,1483,2433804,
468,414,1464,471,1476,GEIL.,
469,482,1464,534,1476,PEN,
470,545,1464,622,1476,TRUE,
471,631,1464,688,1476,GEL.,
472,697,1464,732,1476,0.7,
473,744,1464,888,1476,BILK/BILUF,
474,897,1464,930,1475,2X,
475,943,1464,979,1476,BC,
476,1141,1464,1295,1476,UNKNOWN,
477,1469,1463,1497,1476,20,
478,1610,1464,1661,1476,2.40,
479,1824,1464,1891,1476,48.00,
