,xmin,ymin,xmax,ymax,Object,labels
98,1124,376,1300,388,04-5821562/63,Shipping Address
99,1380,377,1423,388,liax,Shipping Address
100,1431,380,1434,388,:,Shipping Address
101,1442,376,1583,388,04-5821564,Shipping Address
102,1072,399,1153,410,E-mail:,
103,231,422,272,430,Tem,
104,476,411,589,439,Description,
105,1085,421,1197,430,SKU/Order,
106,1206,421,1246,430,Unit,
107,1335,422,1395,430,Order,
108,1404,422,1450,430,Pack,
109,1547,411,1585,439,Total,
110,1663,421,1703,430,Unit,
111,1711,421,1762,430,Price|,
112,1844,422,1921,430,Amoung],
113,231,430,310,458,Barcode,
114,1090,430,1175,458,Capacity,
115,1413,440,1453,449,Unit],
116,1713,440,1762,450,arn),
117,1871,440,1920,450,ann,
118,225,459,353,471,519110014,
119,552,469,555,473,7,
120,1249,452,1299,480,10.0],
121,1419,451,1452,479,1.0),
122,1864,469,1867,470,-,
123,231,479,418,490,4026700376252,
124,482,469,530,480,AU,
125,536,469,673,480,CONTACT,
126,680,469,776,483,LIQUID,
127,783,469,855,480,33ML,
128,866,469,869,480,1,
129,875,469,912,480,BC,
130,921,469,1035,480,90037625,
131,1192,479,1292,490,LUND,
132,1417,479,1452,490,oo,
133,1547,469,1592,480,10.0],
134,1684,461,1762,489,6.8900],
135,1856,469,1920,480,68.90},
136,225,499,353,510,519140009,
137,920,508,925,509,~,
138,962,508,965,509,p30,
139,1040,508,1043,509,-,
140,1250,491,1296,519,10.0},
141,1420,491,1452,519,1.0},
142,1688,508,1692,509,=,
143,657,500,670,528,Pe,
144,926,508,930,512,2,
145,1027,500,1043,528,5.,
146,1721,508,1732,517,2,
147,231,518,418,530,4026700376555,
148,471,509,527,520,ULIU,
149,536,508,589,520,ALL,
150,596,508,722,520,PURPOSE,
151,728,508,793,520,POW,
152,801,508,872,520,33ML,
153,882,508,930,520,1BC,
154,939,508,1071,520,B90037655,
155,1417,518,1452,529,ool,
156,1545,501,1592,529,10.0],
157,1684,501,1762,529,8.2200],
158,1857,508,1920,520,82.20],
159,225,538,353,550,519140010,
160,1249,534,1299,558,12.0],
161,1420,538,1452,550,1.0},
162,545,548,550,552,3,
163,644,548,650,559,3,
164,724,548,730,559,3,
165,798,548,804,559,3,
166,858,548,863,558,>,
167,1699,548,1718,559,2,
168,1856,557,1889,559,S51.,
169,231,557,419,569,4026700376159,
170,470,548,528,559,UHU,
171,537,548,624,559,SUPER,
172,630,548,704,559,GLUE,
173,710,548,764,559,GEL,
174,771,548,795,559,3G,
175,817,548,860,559,1BC,
176,872,548,986,559,90037615,
177,1191,558,1293,569,Lone.,
178,1417,558,1452,569,oo,
179,1547,548,1592,559,12.0],
180,1683,548,1762,559,4.2900),
181,1858,548,1920,559,51.48],
182,224,1167,291,1179,Grand,
183,300,1167,358,1179,‘Total,
184,363,1168,451,1179,Amount,
185,1841,1167,1920,1179,202.58],
187,224,1201,522,1214,  ,
190,480,1203,505,1210,"long,",
191,508,1190,518,1218,a,
192,520,1190,553,1218,copy,
193,560,1201,598,1208,ofthe,
194,601,1201,639,1208,Order,
195,645,1201,674,1208,when,
196,687,1201,759,1208,"delivering,",
197,763,1190,805,1218,g00ds.,
198,814,1201,847,1208,Fach,
199,852,1201,915,1208,Purchase,
200,920,1202,949,1208,must,
201,955,1201,971,1208,be,
202,970,1201,1032,1208,attached,
203,1037,1201,1068,1208,with,
204,1075,1203,1090,1208,its,
205,1095,1190,1120,1218,own,
206,1122,1190,1202,1218,"delivering,",
207,1206,1190,1307,1218,order/invoice.,
208,1308,1201,1368,1210,Delivery,
209,1373,1202,1431,1210,quantity,
210,1437,1201,1469,1208,shall,
211,1469,1190,1522,1218,conply,
212,1522,1202,1543,1208,to,
213,1547,1201,1568,1208,the,
214,1573,1201,1672,1210,purchase,
215,1631,1190,1671,1218,order,
216,1678,1203,1741,1210,"quantity,",
217,1743,1190,1815,1218,additional,
218,1821,1202,1880,1210,quantity,
219,1886,1201,1911,1208,will,
220,591,1213,618,1220,indivi,
221,701,1213,738,1220,‘order,
222,742,1214,755,1220,to,
223,770,1213,826,1220,stpothen,
224,831,1213,839,1220,the,
225,855,1215,921,1222,receiving,
226,924,1215,976,1222,process.,
227,986,1213,1032,1220,Unless,
228,1037,1214,1104,1220,overwrite,
229,1108,1213,1125,1222,by,
230,1130,1213,1190,1220,National,
231,1195,1213,1258,1221,"Contract,",
232,1262,1212,1279,1220,all,
233,1284,1213,1326,1222,goods,
234,1331,1215,1351,1220,are,
235,1355,1215,1372,1220,on,
236,1376,1213,1398,1220,the,
237,1402,1214,1490,1222,consignment,
238,1495,1213,1530,1220,basis,
239,1534,1213,1559,1220,and,
240,1558,1202,1635,1230,returnable,
241,1634,1202,1705,1230,whenever,
242,1709,1213,1751,1222,goods,
243,1756,1214,1802,1220,cannot,
244,1807,1213,1823,1220,be,
245,1827,1213,1857,1220,sold.,
246,1865,1213,1895,1222,Any,
247,787,1227,858,1242,  ,
250,643,1213,698,1231,  ,
251,771,1230,774,1245,  ,
255,791,1240,836,1252,‘This,
256,844,1244,860,1252,is,
257,867,1242,971,1255,Computer,
258,978,1240,1091,1255,"generated,",
259,1099,1244,1126,1252,no,
260,1135,1240,1230,1255,signature,
261,1238,1240,1253,1252,is,
