,xmin,ymin,xmax,ymax,Object,labels
98,436,1190,768,1206,  ,
100,1070,376,1106,388,‘Tel,Shipping Address
101,1114,380,1117,388,:,Shipping Address
102,1124,377,1207,388,07-824,Shipping Address
103,1215,377,1270,388,6053,Shipping Address
104,1380,377,1423,388,Lax,Shipping Address
105,1421,368,1431,398,:,Shipping Address
106,225,399,307,410,E-mail:,
107,1072,399,1141,410,E-mail,
108,1150,402,1153,410,:,
109,231,422,266,430,Hem,
110,476,410,589,440,Description,
111,1085,421,1197,430,SKU/Order,
112,1206,421,1246,430,Unit,
113,1335,422,1395,430,Order,
114,1404,422,1450,430,Pack,
115,1547,410,1590,440,Total,
116,1663,421,1703,430,Unit,
117,1711,421,1762,430,Price,
118,231,429,312,459,Barcode,
119,1090,429,1175,459,Capacity,
120,1362,440,1404,449,Free,
121,1413,440,1453,449,Unit],
122,1551,440,1592,451,Qty],
123,1713,440,1762,450,arp,
124,1871,440,1920,450,any,
125,225,450,348,481,543010021,
126,501,469,503,472,.,
127,1249,450,1300,481,10.0],
128,1407,450,1452,480,1.0],
129,1684,469,1695,476,>,
130,1856,469,1868,477,>,
131,514,477,518,480,s,
132,607,469,678,480,TRUE,
133,699,474,722,480,GEL,
134,761,479,764,480,1.0,
135,804,477,808,480,1S,
136,837,474,881,480,(SIGN),
137,920,479,928,480,5,
138,1670,460,1703,490,2.,
139,1856,469,1889,480,22.,
140,232,479,418,490,0555684623188,
141,469,469,500,480,FC,
142,513,469,599,480,SUPER,
143,641,469,677,480,TRUE,
144,685,469,738,480,GEL,
145,750,469,780,480,1.0,
146,794,469,818,480,1S,
147,827,469,911,483,(SIGN),
148,921,469,1000,480,549401,
149,1192,479,1241,490,AUN,
150,1417,479,1450,490,oo,
151,1547,460,1592,490,10.0],
152,1705,460,1762,490,2700],
153,1893,469,1920,480,70],
154,224,1157,292,1169,Grand,
155,300,1157,357,1169,Total,
156,363,1158,451,1169,Amount,
157,1855,1158,1920,1169,22.70],
158,227,1192,263,1199,Lemmy,
159,268,1192,278,1199,&,
160,284,1192,363,1199,Conditions,
161,363,1179,373,1209,:,
162,377,1192,420,1199,Please,
163,426,1192,463,1201,bring,
164,467,1192,507,1201,along,
165,511,1194,518,1199,a,
166,522,1194,555,1201,copy,
167,553,1179,598,1209,ofthe,
168,598,1179,639,1209,Order,
169,645,1192,683,1199,when,
170,687,1192,740,1199,delivering,
171,768,1192,806,1199,goods.,
172,814,1192,848,1199,Lach,
173,852,1192,950,1199,Purchase,
174,915,1179,948,1209,must,
175,956,1192,971,1199,be,
176,975,1192,1033,1199,attached,
177,1037,1192,1069,1199,with,
178,1074,1193,1091,1199,its,
179,1095,1194,1125,1199,own,
180,1130,1192,1193,1199,delivering,
181,1206,1192,1300,1199,ordevinvoice.,
182,1308,1192,1367,1201,Delivery,
183,1373,1193,1432,1201,quantity,
184,1437,1192,1469,1199,shall,
185,1474,1191,1525,1201,comply,
186,1523,1179,1541,1209,to,
187,1547,1192,1566,1199,the,
188,1572,1192,1741,1201,purchase,
189,1633,1179,1676,1209,order,
190,1678,1192,1741,1201,quantity.,
191,1745,1192,1816,1199,additional,
192,1821,1193,1880,1201,quantity,
193,1885,1191,1912,1199,will,
194,224,1203,237,1210,psc,
195,245,1203,297,1212,selected,
196,405,1203,434,1210,AT,
197,480,1208,482,1210,:,
198,760,1203,825,1210,Sroothen,
199,831,1203,848,1210,the,
200,856,1206,896,1210,rassiving,
201,985,1203,1032,1210,Unless,
202,1037,1190,1101,1220,Gverwrite,
203,1108,1203,1116,1210,by,
204,1126,1203,1189,1210,Nistionel,
205,1262,1203,1278,1210,IT,
206,1331,1206,1348,1210,are,
207,1355,1206,1372,1210,on,
208,1377,1203,1395,1210,the,
209,1402,1206,1438,1210,cone,
210,1542,1203,1559,1210,id,
211,1639,1203,1703,1210,whenever,
212,1756,1205,1800,1210,cannot,
213,1806,1203,1819,1210,be,
214,1827,1203,1856,1210,sald.,
215,1866,1203,1894,1212,"Any,",
216,298,1215,344,1224,ofits,
217,349,1216,363,1222,to,
218,368,1215,435,1222,Leonsave,
219,638,1216,700,1222,terminate,
220,705,1215,782,1222,ofaccounts,
221,787,1215,798,1222,&,
222,803,1215,860,1224,paynent,
230,771,1230,782,1237,*,
231,791,1230,836,1242,This,
232,845,1230,860,1242,is,
233,867,1232,971,1245,Computer,
234,978,1230,1091,1245,"generated,",
235,1100,1234,1126,1242,no,
236,1135,1230,1230,1245,signature,
237,1239,1230,1253,1242,is,
238,1262,1230,1372,1245,required.,
239,1359,1220,1370,1252,*,
