,xmin,ymin,xmax,ymax,Object,labels
95,268,380,271,388,:,Vendor Address
96,279,377,433,388,03-56334718,Vendor Address
97,442,368,525,399,563347,Vendor Address
98,530,377,569,388,Vax,Vendor Address
99,582,380,585,388,:,Vendor Address
100,592,377,745,388,03-56341231,Vendor Address
101,1070,376,1106,388,‘Tel,Shipping Address
102,1114,380,1117,388,:,Shipping Address
103,1124,376,1284,388,O89-868720/1,Shipping Address
104,1380,377,1423,388,liax,Shipping Address
105,1431,380,1434,388,:,Shipping Address
106,1442,377,1582,388,O89-868722,Shipping Address
107,225,399,307,410,E-mail:,
108,1072,399,1141,410,E-mail,
109,1150,402,1153,410,:,
110,231,422,266,430,Hem,
111,476,410,589,440,Description,
112,1085,421,1197,430,SKU/Order,
113,1206,421,1246,430,Unit,
114,1335,422,1395,430,Order,
115,1404,422,1450,430,Pack,
116,1547,410,1590,440,Total,
117,1663,421,1703,430,Unit,
118,1711,421,1762,430,Price,
119,231,429,312,459,Barcode,
120,1090,429,1175,459,Capacity,
121,1362,440,1404,449,Free,
122,1413,440,1453,449,Unit],
123,1551,440,1592,451,Qty],
124,1713,440,1762,450,arp,
125,1871,440,1920,450,any,
126,225,459,353,471,543540000,
127,1249,459,1296,471,12.0],
128,1407,450,1452,481,2.0,
129,501,469,503,472,:,
130,571,457,616,487,TO,
131,1061,469,1073,477,2,
132,232,479,419,490,0555684651860,
133,469,469,500,480,FC,
134,513,469,573,480,ONE,
135,618,469,678,480,TOUCH,
136,685,469,855,480,CORRECTOR,
137,863,469,1011,480,BC+REFILL,
138,1022,469,1074,480,1692:,
139,1417,479,1450,490,oo,
140,1542,460,1588,490,24.0,
141,1684,469,1762,480,6.1900),
142,1847,469,1920,480,148.56],
143,225,490,350,521,543540001,
144,520,508,525,509,-,
145,604,508,698,509,SUCTTC,
146,788,508,793,509,-,
147,1007,508,1010,509,-,
148,1250,490,1296,520,12.0),
149,1416,499,1452,510,2.0,
150,1730,508,1733,509,-,
151,489,491,498,522,Cc,
152,676,491,700,522,ea,
153,777,509,817,512,cH,
154,1543,508,1554,517,2,
155,1728,513,1733,519,5,
156,232,518,419,529,9555684674326,
157,469,508,503,520,IFC,
158,513,509,573,520,ONE,
159,584,509,678,520,TOUCH,
160,685,508,865,520,CORRECTION,
161,883,510,884,518,+,
162,899,508,913,520,4,
163,921,508,975,522,(VP),
164,986,508,1067,520,169215,
165,1417,518,1452,529,oo,
166,1532,500,1592,531,24.0],
167,1672,500,1762,531,11.0600],
168,1841,508,1920,520,265.44,
169,225,538,353,550,543700010,
170,621,548,643,555,sp,
171,1249,538,1296,550,10.0},
172,1417,538,1452,550,3.0],
173,232,539,419,573,0556080006804,
174,470,548,550,559,EXAM,
175,559,548,664,559,ERASER,
176,675,548,755,559,187133,
177,1417,558,1452,569,oo,
178,1542,548,1592,559,30.0],
179,1688,548,1762,559,1.7100,
180,1856,548,1920,559,51.30,
181,224,1167,291,1179,[Grand,
182,300,1167,358,1179,Total,
183,363,1168,451,1179,Amount,
184,1823,1167,1920,1180,"1,927.30]",
185,480,1203,505,1210,"Jong,",
186,508,1188,519,1218,a,
187,521,1188,554,1218,copy,
188,560,1201,598,1208,ofthe,
189,601,1201,639,1208,Order,
190,645,1201,674,1208,when,
191,687,1201,759,1208,"delivering,",
192,763,1188,811,1218,2o0ds.,
193,814,1201,847,1208,Fach,
194,852,1201,915,1208,Purchase,
195,920,1202,949,1208,must,
196,955,1201,969,1208,be,
197,971,1201,1032,1208,attached,
198,1037,1201,1068,1208,with,
199,1075,1203,1090,1208,its,
200,1095,1203,1124,1208,own,
201,1130,1188,1202,1218,"delivering,",
202,1206,1188,1304,1218,order/invoice.,
203,1308,1201,1368,1210,Delivery,
204,1373,1202,1431,1210,quantity,
205,1437,1201,1469,1208,shall,
206,1475,1188,1521,1218,comply,
207,1522,1202,1541,1208,to,
208,1547,1201,1569,1208,the,
209,1573,1201,1672,1210,purchase,
210,1636,1188,1676,1218,order,
211,1678,1203,1741,1210,"quantity,",
212,1743,1188,1815,1218,additional,
213,1821,1202,1880,1210,quantity,
214,1886,1201,1911,1208,will,
215,697,1200,737,1230,‘order,
216,742,1214,755,1220,to,
217,831,1213,839,1220,th,
219,643,1213,698,1231,  ,
220,787,1227,858,1242,  ,
221,855,1215,921,1222,receiving,
222,924,1215,976,1222,"process,",
223,986,1213,1032,1220,Unless,
224,1037,1214,1104,1220,overwrite,
225,1108,1213,1125,1222,by,
226,1130,1213,1190,1220,National,
227,1195,1213,1258,1221,"Contmct,",
228,1262,1212,1279,1220,all,
229,1284,1213,1326,1222,goods,
230,1331,1215,1351,1220,are,
231,1355,1215,1372,1220,on,
232,1376,1213,1398,1220,the,
233,1495,1213,1530,1220,basis,
234,1534,1213,1559,1220,and,
235,1563,1201,1635,1229,returmable,
236,1635,1201,1705,1229,whenever,
237,1709,1213,1751,1222,zoods,
238,1756,1214,1802,1220,cannot,
239,1807,1213,1823,1220,be,
240,1827,1213,1857,1220,sold.,
241,1865,1213,1895,1222,Any,
242,771,1230,774,1245,  ,
247,791,1240,836,1252,‘This,
248,844,1244,860,1252,is,
249,867,1242,971,1255,Computer,
250,978,1240,1091,1255,"generated,",
251,1099,1244,1126,1252,no,
252,1135,1240,1230,1255,signature,
253,1238,1240,1253,1252,is,
