,xmin,ymin,xmax,ymax,Object,labels
100,436,1190,768,1206,  ,
106,1072,399,1141,410,E-mail,
107,1150,402,1153,410,:,
108,231,422,266,430,Hem,
109,476,410,589,440,Description,
110,1085,421,1197,430,SKU/Order,
111,1206,421,1246,430,Unit,
112,1335,422,1395,430,Order,
113,1404,422,1450,430,Pack,
114,1547,410,1590,440,Total,
115,1663,421,1703,430,Unit,
116,1711,421,1762,430,Price,
117,231,429,312,459,Barcode,
118,1090,429,1175,459,Capacity,
119,1362,440,1404,449,Free,
120,1413,440,1453,449,Unit],
121,1551,440,1592,451,Qty],
122,1713,440,1762,450,arp,
123,1871,440,1920,450,any,
124,225,459,353,471,519140010,
125,1249,450,1296,481,12.0],
126,1419,459,1452,471,1.0],
127,231,460,419,494,4026700376159,
128,468,469,530,480,IHU,
129,537,469,623,480,SUPER,
130,631,460,704,490,GLIJE,
131,710,469,764,480,GEL,
132,771,469,806,480,3G,
133,817,469,863,480,1BC,
134,872,469,986,480,90037615,
135,1417,479,1450,490,oo,
136,1547,460,1592,490,12.0],
137,1683,469,1762,480,4.2900,
138,1856,469,1920,480,51.48,
139,224,1157,292,1169,Grand,
140,300,1157,357,1169,Total,
141,363,1158,451,1169,Amount,
142,1857,1158,1920,1169,51.48],
143,227,1192,263,1199,Lemmy,
144,268,1192,278,1199,&,
145,284,1192,363,1199,Conditions,
146,363,1179,373,1209,:,
147,377,1192,420,1199,Please,
148,426,1192,463,1201,bring,
149,467,1192,507,1201,along,
150,511,1194,518,1199,a,
151,522,1194,555,1201,copy,
152,553,1179,598,1209,ofthe,
153,598,1179,639,1209,Order,
154,645,1192,683,1199,when,
155,687,1192,740,1199,delivering,
156,768,1192,806,1199,goods.,
157,814,1192,848,1199,Lach,
158,852,1192,950,1199,Purchase,
159,915,1179,948,1209,must,
160,956,1192,971,1199,be,
161,975,1192,1033,1199,attached,
162,1037,1192,1069,1199,with,
163,1074,1193,1091,1199,its,
164,1095,1194,1125,1199,own,
165,1130,1192,1193,1199,delivering,
166,1206,1192,1300,1199,ordevinvoice.,
167,1308,1192,1367,1201,Delivery,
168,1373,1193,1432,1201,quantity,
169,1437,1192,1469,1199,shall,
170,1474,1191,1525,1201,comply,
171,1523,1179,1541,1209,to,
172,1547,1192,1566,1199,the,
173,1572,1192,1741,1201,purchase,
174,1633,1179,1676,1209,order,
175,1678,1192,1741,1201,quantity.,
176,1745,1192,1816,1199,additional,
177,1821,1193,1880,1201,quantity,
178,1885,1191,1912,1199,will,
179,224,1203,237,1210,psc,
180,245,1203,297,1212,selected,
181,405,1203,434,1210,AT,
182,480,1208,482,1210,:,
183,760,1203,825,1210,Sroothen,
184,831,1203,848,1210,the,
185,856,1206,896,1210,rassiving,
186,985,1203,1032,1210,Unless,
187,1037,1190,1101,1220,Gverwrite,
188,1108,1203,1116,1210,by,
189,1126,1203,1189,1210,Nistionel,
190,1262,1203,1278,1210,IT,
191,1331,1206,1348,1210,are,
192,1355,1206,1372,1210,on,
193,1377,1203,1395,1210,the,
194,1402,1206,1438,1210,cone,
195,1542,1203,1559,1210,id,
196,1639,1203,1703,1210,whenever,
197,1756,1205,1800,1210,cannot,
198,1806,1203,1819,1210,be,
199,1827,1203,1856,1210,sald.,
200,1866,1203,1894,1212,"Any,",
201,298,1215,344,1224,ofits,
202,349,1216,363,1222,to,
203,368,1215,435,1222,Leonsave,
204,638,1216,700,1222,terminate,
205,705,1215,782,1222,ofaccounts,
206,787,1215,798,1222,&,
207,803,1215,860,1224,paynent,
211,771,1230,782,1237,*,
212,791,1230,836,1242,This,
213,845,1230,860,1242,is,
214,867,1232,971,1245,Computer,
215,978,1230,1091,1245,"generated,",
216,1100,1234,1126,1242,no,
217,1135,1230,1230,1245,signature,
218,1239,1230,1253,1242,is,
219,1262,1230,1372,1245,required.,
220,1359,1220,1370,1252,*,
