,xmin,ymin,xmax,ymax,Object,labels
101,1114,380,1117,388,:,Shipping Address
102,1124,377,1264,388,04-3314135,Shipping Address
103,1072,399,1153,410,E-mail:,
104,231,422,272,430,Tem,
105,476,411,589,439,Description,
106,1085,421,1197,430,SKU/Order,
107,1206,421,1246,430,Unit,
108,1335,422,1395,430,Order,
109,1404,422,1450,430,Pack,
110,1547,411,1585,439,Total,
111,1663,421,1703,430,Unit,
112,1711,421,1762,430,Price|,
113,1844,422,1921,430,Amoung],
114,231,430,310,458,Barcode,
115,1090,430,1175,458,Capacity,
116,1413,440,1453,449,Unit],
117,1713,440,1762,450,arn),
118,1871,440,1920,450,ann,
119,225,459,353,471,519140009,
120,1249,452,1299,480,10.0],
121,1419,459,1452,471,1.0),
122,690,477,722,480,SE,
123,769,461,783,489,Ww,
124,801,479,820,480,3:,
125,926,478,930,480,2,
126,1001,479,1053,480,3765,
127,1572,479,1575,480,.,
128,1699,469,1733,480,22,
129,1871,469,1905,480,2.21,
130,231,479,418,490,4026700376555,
131,480,469,530,480,HU,
132,537,469,590,480,ALL,
133,596,469,765,480,PURPOSE,
134,720,461,786,489,POW,
135,802,469,873,480,33ML,
136,885,469,930,480,IBC,
137,939,469,1072,480,B90037655,
138,1192,479,1292,490,LUND,
139,1417,479,1452,490,oo,
140,1547,461,1592,489,10.0],
141,1684,469,1762,480,8.2200],
142,1857,469,1920,480,82.20],
143,224,1157,292,1169,[Grand,
144,300,1157,357,1169,Total,
145,363,1158,451,1169,Amount,
146,1857,1158,1920,1169,82.20],
147,227,1192,263,1199,Jenny,
148,268,1192,279,1199,&,
149,284,1192,363,1199,Conditions,
150,363,1180,373,1208,:,
151,377,1192,420,1199,Please,
152,426,1192,463,1201,bring,
153,467,1192,507,1201,along,
154,511,1194,518,1199,a,
155,522,1194,555,1201,copy,
156,560,1192,598,1199,ofthe,
157,598,1180,639,1208,Order,
158,645,1192,683,1199,when,
159,687,1192,740,1199,delivering,
160,768,1192,806,1199,goods.,
161,814,1180,848,1208,Latch,
162,852,1192,916,1199,Purchase,
163,919,1193,950,1199,must,
164,953,1180,964,1208,be,
165,965,1192,1033,1199,attached,
166,1037,1192,1069,1199,with,
167,1074,1193,1091,1199,its,
168,1095,1194,1125,1199,own,
169,1130,1192,1193,1199,delivering,
170,1206,1192,1300,1199,order/invoice.,
171,1308,1192,1367,1201,Delivery,
172,1373,1193,1432,1201,quantity,
173,1437,1192,1469,1199,shall,
174,1474,1191,1525,1201,comply,
175,1529,1193,1542,1199,to,
176,1547,1192,1569,1199,the,
177,1572,1192,1741,1201,purchase,
178,1634,1180,1672,1208,order,
179,1674,1192,1741,1201,"quantity,",
180,1745,1192,1816,1199,additional,
181,1821,1193,1880,1201,quantity,
182,1885,1191,1912,1199,will,
183,224,1203,237,1210,fine,
184,405,1203,434,1210,ATT,
185,831,1203,848,1210,the,
186,856,1206,896,1210,receiving,
187,924,1206,976,1213,process.,
188,985,1203,1032,1210,Unlens,
189,1037,1191,1101,1219,overwrite,
190,1108,1203,1125,1212,by,
191,1129,1203,1189,1210,National,
192,1262,1203,1278,1210,AIL,
193,1284,1203,1326,1212,Roos,
194,1331,1206,1348,1210,are,
195,1355,1206,1372,1210,on,
196,1377,1203,1395,1210,the,
197,1402,1206,1438,1210,cons,
198,1542,1203,1559,1210,nd,
199,1564,1203,1631,1210,returnable,
200,1639,1203,1703,1210,whenever,
201,1709,1203,1751,1212,goods,
202,1756,1205,1800,1210,cannot,
203,1806,1203,1819,1210,be,
204,1827,1203,1856,1210,sald.,
205,1866,1203,1894,1212,Any,
206,224,1215,295,1222,hines/otter,
207,298,1215,313,1222,of,
208,313,1204,344,1232,sits,
209,349,1216,363,1222,to,
210,368,1215,435,1222,Econsave:,
211,638,1216,700,1222,terminate,
212,705,1215,782,1222,ofaccounts,
213,787,1215,797,1222,&,
214,803,1216,860,1224,paynent,
218,771,1230,782,1237,*,
219,791,1230,836,1242,This,
220,845,1230,860,1242,is,
221,867,1232,971,1245,Computer,
222,978,1230,1091,1245,"generated,",
223,1100,1234,1126,1242,no,
224,1135,1230,1230,1245,signature,
225,1239,1230,1253,1242,is,
226,1262,1230,1372,1245,required.,
227,1359,1220,1370,1252,*,
