,xmin,ymin,xmax,ymax,Object,labels
101,305,354,419,366,SUBANG,Vendor Address
102,427,354,500,366,JAYA,Vendor Address
103,507,354,658,366,SELANGOR,Vendor Address
104,663,355,758,366,DARUL,Vendor Address
105,764,354,856,366,LLISAN,Vendor Address
106,224,376,260,388,‘Vel,Vendor Address
107,268,380,271,388,:,Vendor Address
108,279,377,433,388,03-56334718,Vendor Address
109,442,377,524,388,563347,Vendor Address
110,530,377,570,388,Vax,Vendor Address
111,582,380,585,388,:,Vendor Address
112,592,377,745,388,03-56341231,Vendor Address
113,1070,376,1106,388,‘Tel,Shipping Address
114,1114,380,1117,388,:,Shipping Address
115,1124,376,1287,388,O85-664348/9,Shipping Address
116,1380,377,1423,388,Vax,Shipping Address
117,1431,380,1434,388,:,Shipping Address
118,1442,377,1583,388,O85-664350,Shipping Address
119,304,402,307,410,:,
120,1072,399,1141,410,E-mail,
121,1150,402,1153,410,=,
122,231,422,273,430,Hem,
123,476,409,589,441,Description,
124,1085,421,1197,430,SKU/Order,
125,1206,421,1246,430,Unit,
126,1335,422,1395,430,Order,
127,1404,422,1450,430,Pack,
128,1547,409,1589,441,Total,
129,1663,421,1703,430,Unit,
130,1711,421,1762,430,Price|,
131,231,430,314,456,Barcode,
132,1090,430,1175,456,Capacity,
133,1413,440,1453,449,Unit],
134,1551,440,1592,451,"Qry,",
135,1871,440,1920,450,arnn|,
136,225,459,353,471,543000087,
137,528,469,576,473,CLIC.,
138,998,469,1009,476,5,
139,1249,459,1296,471,10.0,
140,1405,449,1452,481,2.0],
141,1684,469,1695,476,5,
142,232,479,417,490,9556089435093,
143,469,469,500,480,FO,
144,513,469,597,480,CLICK,
145,607,469,731,480,BALLPEN,
146,740,469,827,483,(BLUE),
147,835,469,865,480,4S,
148,874,469,961,480,0.5MM,
149,973,469,1053,480,142593,
150,1192,479,1292,490,Loci,
151,1417,479,1451,490,oOo,
152,1532,459,1592,491,20.0),
153,1674,459,1766,491,2.3400),
154,1855,469,1920,480,46.80],
155,225,499,353,510,543000088,
156,566,508,571,509,-,
157,774,508,778,509,<,
158,1248,489,1296,521,10.0],
159,1416,499,1452,510,2.0,
160,500,508,576,512,CLIC,
161,708,509,710,511,5,
162,795,509,803,511,or,
163,859,508,862,512,:,
164,996,508,1007,516,5,
165,1543,508,1554,517,>,
166,1684,508,1695,516,>,
167,232,518,419,529,0556080435086,
168,469,508,503,520,PCO,
169,513,508,600,520,CLICK,
170,607,508,729,520,BALLPEN,
171,740,508,825,523,(ASST),
172,833,508,863,520,45,
173,872,508,960,520,0.5MM,
174,970,508,1052,520,142594,
175,1417,518,1450,529,oo,
176,1532,499,1592,531,20.0),
177,1683,508,1762,520,2.3400,
178,1855,508,1920,520,46.80],
179,225,538,353,550,543000090,
180,1249,538,1296,550,10.0,
181,1417,538,1452,550,2.0,
182,498,548,504,558,>,
183,526,548,576,558,CLIC,
184,851,548,893,559,SO.,
185,997,548,1054,559,2252,
186,1542,548,1575,559,20.,
187,1668,538,1703,570,2.,
188,1886,557,1889,559,5,
189,232,538,417,573,0556080422543,
190,470,548,500,559,FC,
191,513,548,598,559,CLICK,
192,608,548,729,559,BALLPEN,
193,740,548,827,562,(BLUE),
194,835,548,865,559,48,
195,874,548,960,559,0.7MM,
196,973,548,1039,559,14225:,
197,1417,558,1452,569,oo,
198,1556,548,1592,559,0.0),
199,1705,538,1762,570,3400),
200,1855,548,1920,559,46.80],
201,225,578,349,589,543000091,
202,520,587,527,588,-,
203,1251,578,1296,589,10.0],
204,1417,578,1452,589,3.0],
205,500,587,576,591,SLC,
206,998,587,1009,596,>,
207,1893,587,1904,595,>,
208,232,597,419,608,0556058042204,
209,469,587,499,599,PO,
210,513,587,597,599,CLICK,
211,607,587,731,598,BALILPEN,
212,740,587,813,601,(BLK),
213,821,587,850,599,48,
214,860,587,947,599,0.7MM,
215,956,587,1039,599,142255,
216,1193,597,1291,608,LUNTT<1,
217,1417,597,1450,608,oo,
218,1542,587,1592,599,30.0],
219,1856,587,1920,599,70.20,
220,225,617,353,628,543000092,
221,777,627,798,630,ses,
222,856,627,862,631,5,
223,1249,607,1296,639,10.0],
224,1417,617,1452,628,2.0],
225,251,636,418,648,haere,
226,470,627,504,638,FC,
227,513,627,598,638,CLICK,
228,609,627,729,638,BALLPEN,
229,740,627,825,641,(ASST),
230,833,627,863,638,4S,
231,872,627,958,638,0.7MM,
232,971,627,1052,638,142254,
233,1191,617,1281,652,LUNES,
234,1417,636,1452,648,oo,
235,1532,617,1592,649,20.0),
236,1683,627,1762,638,2.3400,
237,1855,627,1920,638,46.80],
238,225,657,353,668,543000158,
239,507,647,516,679,oe,
240,1249,647,1299,679,10.0),
241,1416,657,1452,668,2.0,
242,1880,666,1883,667,-,
243,687,667,693,672,>,
244,1543,666,1554,675,2,
245,1684,666,1695,675,2,
246,1879,671,1884,677,5.,
247,232,676,419,687,9556089425109,
248,469,666,503,678,FO,
249,607,666,731,677,BALILPEN,
250,740,666,813,680,(BLK),
251,821,666,850,678,4S,
252,860,666,947,678,0.5MM,
253,956,666,1039,678,142595,
254,1192,676,1292,687,LOM,
255,1417,676,1452,687,oo,
256,1533,657,1592,688,20.0],
257,1684,657,1762,688,2.3400),
258,1855,666,1920,678,46.80],
259,225,686,352,718,543010043,
260,476,706,531,709,SCG,
261,726,706,746,713,GE,
262,956,706,961,709,+,
263,1249,686,1296,718,10.0],
264,1422,696,1452,707,1.0],
265,232,715,419,726,0555684620279,
266,469,706,500,717,IPC,
267,513,696,566,728,GEL,
268,572,696,625,728,PEN,
269,634,706,705,717,TRUE,
270,712,706,765,717,GEL,
271,772,706,806,717,0.5,
272,816,705,918,717,BK/RED,
273,925,706,961,717,BC,
274,1417,715,1450,726,oo,
275,1545,696,1592,728,10.0),
276,1683,706,1762,717,2.5300,
277,1856,706,1920,717,25.30],
278,469,742,554,754,243503,
279,225,760,355,792,543010044,
280,600,783,603,787,;,
281,887,783,890,787,;,
282,951,780,955,783,:,
283,1249,760,1296,792,10.0],
284,1422,770,1452,781,1.0],
285,470,780,500,791,FC,
286,513,780,566,791,GEL,
287,574,780,624,791,PEN,
288,634,780,706,791,TRUE,
289,712,780,765,791,GEL,
290,772,780,806,791,0.5,
291,817,779,912,791,BL/RED,
292,920,780,952,791,BC,
293,1262,789,1291,801,sci,
294,1417,789,1452,801,oo,
295,1544,770,1592,802,10.0],
296,1683,780,1762,791,2.5300,
297,1856,780,1920,791,25.30],
298,469,816,554,828,243505,
299,225,844,352,855,543010045,
300,726,854,731,857,5,
301,936,854,941,857,+,
302,1249,834,1296,866,10.0],
303,1417,844,1452,855,2.0],
304,232,863,419,875,9555684620309,
305,470,854,504,865,FC,
306,513,854,566,865,GEL,
307,574,854,624,865,PEN,
308,634,854,706,865,TRUE,
309,712,854,765,865,GEL,
310,772,854,806,865,0.5,
311,817,853,898,865,BK/BL,
312,906,854,938,865,BC,
313,950,854,1036,865,243504,
314,1192,844,1291,879,SSCA.,
315,1417,863,1452,875,oo,
316,1532,844,1592,876,20.0),
317,1856,854,1920,865,50.60],
318,225,874,353,906,543010046,
319,520,893,527,894,-,
320,939,893,946,894,-,
321,1249,874,1296,906,10.0,
322,1416,883,1452,895,2.0,
323,1901,893,1905,894,5,
324,500,893,504,897,:,
325,526,893,549,904,GEL,
326,602,902,606,904,PEI,
327,702,902,705,904,2,
328,726,894,766,904,GFL.,
329,847,893,892,904,K2,
330,947,893,972,904,22.,
331,232,884,419,918,0555684620484,
332,469,893,499,905,FC,
333,513,893,557,905,GEL,
334,572,893,626,904,PEN,
335,634,893,704,905,TRUE,
336,712,893,757,905,GEIL.,
337,772,893,807,905,0.7,
338,815,893,869,904,BLK,
339,894,893,944,905,2XBC:,
340,973,893,1045,905,243802,
341,1417,903,1452,914,oo,
342,1533,883,1592,915,20.0],
343,1856,893,1920,905,50.60],
344,225,913,353,945,543010047,
345,481,933,548,936,CGE,
346,601,933,605,940,IN,
347,727,933,748,940,cE,
348,1249,913,1296,945,10.0],
349,1421,923,1452,934,1.0,
350,232,942,419,954,9555684620514,
351,468,933,500,944,IPC,
352,513,933,566,944,GEL,
353,572,933,624,944,PEN,
354,639,933,705,944,TRUE,
355,712,933,765,944,GEL,
356,772,933,807,944,0.7,
357,815,932,934,944,BLK/RED,
358,940,933,1026,944,243803,
359,1191,942,1291,954,LONE,
360,1417,942,1452,954,oo,
361,1545,923,1592,955,10.0),
362,1683,933,1762,944,2.5300,
363,1855,933,1920,944,25.30),
364,225,953,353,985,543010048,
365,1249,953,1299,985,10.0),
366,1416,963,1452,974,2.0,
367,501,972,503,975,>,
368,526,972,549,983,GEI,
369,601,980,606,983,IN,
370,634,972,706,983,TRUE,
371,726,977,749,983,GEL,
372,788,982,791,983,0.,
373,979,982,984,983,3,
374,1542,972,1575,983,20.,
375,1684,972,1725,983,2.52,
376,1886,982,1889,983,-,
377,232,982,418,993,0555684620545,
378,469,972,500,983,FC,
379,513,972,566,983,GEL,
380,572,962,625,994,PEN,
381,668,972,704,983,TRUE,
382,712,962,761,994,GEL,
383,772,962,807,994,0.7,
384,816,972,941,983,BK/BL,
385,897,962,943,994,BC,
386,951,972,1036,983,243804,
387,1192,982,1292,993,LUNTTel,
388,1417,962,1451,997,oOo,
389,1556,962,1592,994,0.0),
390,1706,962,1762,994,5300],
391,1856,972,1920,983,50.60],
392,225,992,353,1024,543010049,
393,493,1011,498,1012,-,
394,929,1011,934,1012,-,
395,1249,992,1296,1024,10.0],
396,1422,1002,1452,1013,1.0],
397,482,1011,504,1015,°C,
398,528,1011,548,1015,GEL.,
399,579,1012,605,1018,PEN,
400,634,1011,652,1014,‘11,
401,727,1012,748,1015,GE,
402,935,1011,960,1019,+5,
403,1684,1011,1695,1019,>,
404,1856,1011,1868,1020,5,
405,232,1021,419,1032,9555684620576,
406,469,1012,503,1023,IPC,
407,513,1002,566,1034,GEL,
408,572,1002,624,1034,PEN,
409,639,1012,705,1023,TRUE,
410,712,1011,765,1023,GEL,
411,772,1011,807,1023,0.7,
412,815,1002,895,1034,BL/RD,
413,897,1002,934,1034,BC,
414,948,1011,1033,1023,243805,
415,1193,1021,1291,1032,LUNE,
416,1417,1021,1450,1032,oo,
417,1545,1002,1592,1034,10.0),
418,1683,1011,1762,1023,2.5300,
419,1856,1011,1920,1023,25.30],
420,225,1041,353,1053,543010077,
421,1249,1041,1296,1053,10.0],
422,1420,1041,1452,1053,1.0],
423,501,1051,503,1054,:,
424,526,1056,549,1062,GE,
425,601,1060,606,1062,IN,
426,634,1051,706,1062,TRUE,
427,726,1056,749,1062,GEL,
428,788,1061,791,1062,0.,
429,878,1051,890,1062,2,
430,953,1051,955,1054,:,
431,1572,1061,1575,1062,.,
432,1699,1061,1724,1062,52,
433,1856,1051,1897,1062,25.2,
434,469,1051,500,1062,FC,
435,513,1051,566,1062,GEL,
436,572,1041,625,1073,PEN,
437,630,1041,703,1073,TRUE,
438,712,1051,871,1062,GEL,
439,763,1041,812,1073,0.7,
440,811,1051,865,1062,BLU,
441,867,1041,913,1073,2%,
442,913,1041,952,1073,BC,
443,1417,1061,1451,1072,oo,
444,1545,1041,1589,1073,10.0,
445,1674,1041,1766,1073,2.5300),
446,1872,1051,1920,1062,5.30],
447,469,1088,553,1099,243801,
448,225,1115,353,1127,543780006,
449,875,1125,878,1126,;,
450,1249,1106,1296,1138,10.0,
451,1417,1115,1452,1127,2.0],
452,539,1125,542,1129,:,
453,838,1125,933,1133,226721-,
454,1684,1125,1695,1134,2,
455,232,1135,419,1146,bern,
456,469,1125,570,1136,PENCIL,
457,576,1125,649,1136,LEAD,
458,656,1125,831,1137,4PCSX0.7MM,
459,838,1125,986,1137,226721-4BC:,
460,1191,1135,1293,1146,LUNEDe1,
461,1417,1135,1452,1146,oo,
462,1532,1115,1592,1147,20.0),
463,1684,1115,1762,1147,2.9700),
464,1856,1125,1920,1136,59.40],
465,225,1155,353,1166,543780018,
466,696,1164,699,1165,-,
467,1251,1155,1296,1166,10.0],
468,1416,1155,1452,1166,2.0,
469,497,1165,542,1172,INC:,
470,604,1165,608,1172,3,
471,701,1165,705,1168,1s,
472,838,1164,850,1173,>,
473,925,1171,933,1173,2,
474,982,1164,986,1168,5,
475,232,1174,417,1185,9556089003933,
476,458,1155,570,1187,IPENCLL,
477,573,1155,648,1187,LEAD,
478,656,1164,831,1176,4PCSX0.5MM,
479,837,1164,986,1176,226520-4BC,
480,1193,1174,1243,1185,LOM,
481,1417,1174,1450,1185,oo,
482,1532,1155,1592,1187,20.0),
483,1683,1164,1762,1176,2.9700,
484,1856,1164,1920,1176,59.40],
485,224,1230,293,1241,Grand,
486,300,1230,356,1241,Total,
487,364,1230,450,1241,Amount,
488,1842,1230,1920,1241,701.30),
489,294,1264,363,1271,Jonuitions,
490,365,1250,371,1286,:,
491,376,1264,420,1271,Plome,
492,426,1263,463,1273,bring,
493,467,1264,507,1273,along,
494,511,1266,518,1271,a,
495,522,1266,555,1273,copy,
496,560,1263,596,1271,ofthe,
497,601,1264,640,1271,Orier,
498,645,1264,683,1271,when,
499,687,1263,759,1273,delivering:,
500,763,1264,806,1273,"good,",
501,814,1264,848,1271,Latch,
502,919,1265,950,1271,mist,
503,956,1264,970,1271,be,
504,975,1264,1033,1271,attached,
505,1037,1264,1069,1271,with,
506,1074,1265,1091,1271,ity,
507,1095,1266,1126,1271,own,
508,1130,1263,1202,1273,delivering,
509,1206,1264,1300,1271,"omler/invoice,",
510,1308,1264,1367,1273,Delivery,
511,1373,1265,1432,1273,quantity,
512,1437,1264,1469,1271,shall,
513,1474,1263,1525,1282,comply,
514,1530,1265,1543,1271,to,
515,1548,1264,1569,1271,the,
516,1572,1263,1635,1273,punchasie,
517,1638,1264,1675,1271,omer,
518,1678,1265,1741,1273,quantity.,
519,1745,1264,1816,1271,sllitional,
520,1821,1265,1880,1273,quantity,
521,1885,1263,1912,1271,will,
522,701,1275,735,1282,onicr,
523,742,1276,755,1282,to,
524,760,1275,825,1282,srroothen,
525,831,1275,849,1282,the,
526,856,1277,919,1284,recsiving,
527,925,1278,976,1285,"pwocsss,",
528,1037,1261,1101,1293,overwrite,
529,1107,1275,1125,1284,by,
530,1129,1275,1189,1282,National,
531,1262,1275,1278,1282,all,
532,1284,1275,1333,1284,goods,
533,1377,1261,1398,1293,the,
534,1402,1278,1438,1282,cone,
535,1486,1276,1488,1282,@,
536,1535,1275,1559,1282,andl,
537,1564,1275,1631,1282,rerumable,
538,1639,1275,1703,1282,whenever,
539,1756,1277,1800,1282,cariior,
540,1806,1275,1820,1282,be,
541,1827,1275,1856,1282,sold.,
542,1866,1275,1894,1284,"Any,",
543,705,1287,782,1294,ofaccounes,
544,787,1273,799,1305,Se,
548,771,1303,782,1309,*,
549,791,1303,836,1314,This,
550,844,1303,859,1314,is,
551,867,1304,972,1318,Computer,
552,979,1303,1091,1318,"generated,",
553,1099,1306,1126,1314,no,
554,1135,1303,1230,1318,signature,
555,1244,1307,1253,1314,is,
556,1261,1303,1372,1318,required.,
557,1359,1293,1370,1325,*,
