,xmin,ymin,xmax,ymax,Object,labels
98,279,377,433,388,03-56334718,Vendor Address
99,442,367,525,398,563347,
100,535,377,572,388,ax,Vendor Address
101,582,380,585,388,:,Vendor Address
102,592,377,745,388,03-56341231,Vendor Address
103,1070,376,1106,388,‘Tel,Shipping Address
104,1114,380,1117,388,:,Shipping Address
105,1124,377,1279,388,03-31658292,Shipping Address
106,1380,377,1423,388,Lax,Shipping Address
107,1431,380,1434,388,:,Shipping Address
108,1442,377,1597,388,03-31658294,Shipping Address
109,225,399,307,410,E-muil:,
110,1072,399,1153,410,E-mail:,
111,231,422,271,430,item,
112,476,409,589,440,Description,
113,1206,421,1246,430,Unit,
114,1335,422,1395,430,Order,
115,1404,422,1450,430,Pack,
116,1547,409,1590,440,Total,
117,1663,421,1703,430,Unie,
118,1711,421,1762,430,Price],
119,231,430,314,456,Barcode,
120,1090,430,1175,456,Capacity,
121,1413,440,1453,449,Unit],
122,1551,440,1592,451,"Qry,",
123,1871,440,1920,450,arnn|,
124,225,459,353,471,543000137,
125,501,469,503,472,LG,
126,1249,459,1296,471,10.0],
127,1407,449,1452,480,2.0,
128,1684,469,1695,476,5,
129,526,474,533,480,¥,
130,694,477,699,480,IN,
131,743,479,746,480,1.,
132,925,477,945,480,BS,
133,963,479,971,480,5,
134,1572,479,1575,480,-,
135,1674,459,1703,490,2.,
136,1871,469,1889,480,2.,
137,232,479,418,490,3555684642622,
138,469,469,500,480,FC:,
139,513,469,575,480,GRIP,
140,583,469,632,480,X10,
141,640,469,719,480,B/PEN,
142,732,469,814,480,1.0MM,
143,821,469,915,480,BLACK,
144,926,469,954,480,3S,
145,964,469,1049,480,547606,
146,1192,479,1292,490,Loci,
147,1417,479,1451,490,oOo,
148,1542,469,1592,480,20.0],
149,1705,459,1762,490,6000],
150,1856,469,1920,480,52.00],
151,225,499,353,510,543000149,
152,818,508,821,509,-,
153,1250,489,1296,520,10.0},
154,1420,499,1452,510,1.0],
155,481,508,503,511,_,
156,795,509,798,511,Ad,
157,838,508,850,517,GAD,
158,1684,508,1695,516,7,
159,1856,508,1868,517,5,
160,232,518,418,529,0555684655912,
161,469,508,503,520,IFC,
162,512,509,555,520,NX,
163,561,508,638,520,B/PEN,
164,649,508,683,520,0.7,
165,692,509,764,520,BLUE,
166,770,508,800,520,48,
167,809,508,892,520,642401,
168,1417,518,1450,529,oo,
169,1545,499,1592,530,10.0],
170,1683,508,1762,520,2.3400,
171,1856,508,1920,520,23.40],
172,225,538,353,550,543010044,
173,1249,538,1296,550,10.0,
174,1417,538,1452,550,2.0],
175,498,548,532,559,1G,
176,726,548,732,559,3,
177,788,557,802,559,.5,
178,950,548,956,558,>,
179,1542,548,1575,559,20.,
180,1673,538,1703,569,2.,
181,1886,557,1889,559,z,
182,232,557,419,569,0555684620330,
183,470,548,500,559,FC,
184,513,548,566,559,GEL,
185,574,548,624,559,PEN,
186,634,548,722,559,TRUE,
187,733,548,765,559,GEL,
188,772,548,806,559,0.5,
189,817,548,912,559,BL/RED,
190,921,548,952,559,BC,
191,1417,558,1452,569,oo,
192,1556,548,1592,559,0.0},
193,1705,538,1762,569,3900],
194,1855,548,1920,559,47.80],
195,469,584,554,596,243505,
196,225,603,353,634,543010048,
197,1249,603,1296,634,10.0],
198,1416,612,1452,624,2.0,
199,501,612,526,643,xe,
200,725,622,732,633,¥,
201,788,631,791,633,7,
202,935,622,941,625,2,
203,950,622,963,633,2:,
204,1542,622,1575,633,20.,
205,1886,631,1889,633,a,
206,232,612,418,647,O555684620545,
207,470,622,504,633,FC,
208,513,622,566,633,GEL,
209,574,622,624,633,PEN,
210,634,622,706,633,TRUE,
211,712,622,765,633,GEL,
212,772,622,807,633,0.7,
213,817,621,898,633,BK/BL,
214,906,622,938,633,BC,
215,964,622,1036,633,243804,
216,1417,632,1452,643,oo,
217,1556,622,1592,633,0.0},
218,1683,622,1762,633,2.3900,
219,1855,622,1920,633,47.80],
220,224,1172,293,1184,Grand,
221,300,1172,356,1183,Total,
222,365,1172,451,1184,Amount,
223,1846,1172,1920,1184,171.00,
225,224,1206,263,1213,Hens,
226,268,1206,279,1213,&,
227,284,1206,362,1213,Conditions,
228,362,1194,372,1222,:,
229,377,1206,422,1213,Please,
230,425,1206,434,1213,ts,
232,461,1213,463,1215,2,
233,467,1206,507,1215,along,
234,511,1208,517,1213,a,
235,522,1208,555,1215,copy,
236,560,1206,597,1213,ofthe,
237,601,1206,639,1213,Order,
238,645,1206,682,1213,when,
239,687,1206,759,1215,"delivering,",
240,763,1206,805,1215,2000s.,
241,814,1206,847,1213,Fach,
242,852,1206,915,1213,Purchase,
243,920,1207,950,1213,must,
244,955,1206,971,1213,be,
245,970,1206,1032,1213,attached,
246,1037,1206,1068,1213,with,
247,1075,1208,1090,1213,its,
248,1095,1208,1125,1213,own,
249,1130,1206,1202,1215,"delivering,",
250,1206,1206,1300,1213,order/invoies.,
251,1308,1206,1369,1215,Delivery,
252,1373,1207,1432,1215,quantity,
253,1437,1206,1469,1213,shall,
254,1475,1206,1525,1215,conply,
255,1529,1207,1543,1213,to,
256,1547,1206,1569,1213,the,
257,1573,1206,1634,1215,purchase,
258,1638,1206,1672,1213,order,
259,1678,1207,1741,1215,"quantity,",
260,1745,1206,1815,1213,additional,
261,1821,1207,1881,1215,quantity,
262,1885,1206,1911,1213,will,
263,224,1218,240,1225,oe,
264,244,1218,298,1227,rejected,
265,302,1218,395,1227,automutically.,
266,403,1218,426,1225,ALL,
267,431,1218,496,1225,itemshall,
268,502,1218,518,1225,be,
269,522,1218,586,1227,scpanited,
270,591,1218,679,1227,individually,
271,683,1220,697,1225,in,
272,701,1206,736,1234,order,
273,741,1219,755,1225,to,
274,760,1218,826,1225,simpothen,
275,831,1218,852,1225,the,
276,855,1220,921,1227,receiving,
277,924,1220,976,1227,process.,
278,986,1218,1032,1225,Unless,
279,1037,1219,1104,1225,overwrite,
280,1108,1218,1125,1227,by,
281,1130,1218,1190,1225,National,
282,1195,1218,1258,1226,Contnct.,
283,1262,1217,1279,1225,all,
284,1284,1218,1326,1227,goods,
285,1331,1220,1351,1225,are,
286,1355,1220,1372,1225,on,
287,1377,1218,1398,1225,the,
288,1495,1218,1530,1225,busis,
289,1534,1218,1559,1225,and,
290,1563,1206,1634,1234,retumable,
291,1638,1206,1706,1234,whenever,
292,1709,1218,1751,1227,goods,
293,1756,1219,1802,1225,cannot,
294,1807,1218,1823,1225,be,
295,1827,1218,1857,1225,sold.,
296,1865,1218,1895,1227,Any,
297,298,1229,311,1236,of,
298,318,1217,344,1245,zits,
299,349,1230,363,1236,to,
300,368,1229,435,1236,Eoonsave,
301,439,1229,497,1236,Staffwill,
302,504,1229,542,1236,result,
303,548,1231,560,1236,in,
304,566,1229,634,1236,intrediare,
305,638,1230,701,1236,terminate,
306,705,1229,782,1236,ofaccounts,
307,787,1229,800,1236,&,
308,804,1230,860,1238,"paynrent,",
312,770,1245,782,1251,*,
313,791,1245,836,1256,This,
314,844,1245,860,1256,is,
315,867,1246,972,1260,computer,
316,978,1245,1091,1260,"generated,",
317,1099,1249,1126,1257,no,
318,1135,1245,1230,1260,signature,
319,1238,1245,1253,1256,is,
320,1261,1245,1372,1260,required.,
321,1358,1236,1369,1266,*,
