,xmin,ymin,xmax,ymax,Object,labels
91,1442,377,1597,388,O3-31658304,Shipping Address
101,436,1190,768,1206,  ,
105,1072,399,1141,410,E-mail,
106,1150,402,1153,410,:,
107,231,422,266,430,Hem,
108,476,410,589,440,Description,
109,1085,421,1197,430,SKU/Order,
110,1206,421,1246,430,Unit,
111,1335,422,1395,430,Order,
112,1404,422,1450,430,Pack,
113,1547,410,1590,440,Total,
114,1663,421,1703,430,Unit,
115,1711,421,1762,430,Price,
116,231,429,312,459,Barcode,
117,1090,429,1175,459,Capacity,
118,1362,440,1404,449,Free,
119,1413,440,1453,449,Unit],
120,1551,440,1592,451,Qty],
121,1713,440,1762,450,arp,
122,1871,440,1920,450,any,
123,225,459,348,471,543010001,
124,929,469,932,470,5,
125,1249,459,1296,471,10.0],
126,1419,459,1452,471,1.0],
127,232,460,419,494,0555684664730,
128,469,469,500,480,FC,
129,513,469,599,480,SUPER,
130,607,469,668,480,CLIP,
131,676,460,728,490,GEL,
132,736,469,770,480,0.5,
133,779,469,873,480,BLACK,
134,888,469,912,480,1S,
135,921,469,992,480,64030:,
136,1192,479,1241,490,AUN,
137,1417,479,1450,490,oo,
138,1547,460,1592,490,10.0],
139,1685,469,1762,480,3.0300],
140,1859,469,1920,480,30.30,
141,224,1157,292,1169,Grand,
142,300,1157,357,1169,Total,
143,363,1158,451,1169,Amount,
144,1856,1158,1920,1169,30.30,
145,227,1192,263,1199,Lemmy,
146,268,1192,278,1199,&,
147,284,1192,363,1199,Conditions,
148,363,1179,373,1209,:,
149,377,1192,420,1199,Please,
150,426,1192,463,1201,bring,
151,467,1192,507,1201,along,
152,511,1194,518,1199,a,
153,522,1194,555,1201,copy,
154,553,1179,598,1209,ofthe,
155,598,1179,639,1209,Order,
156,645,1192,683,1199,when,
157,687,1192,740,1199,delivering,
158,768,1192,806,1199,goods.,
159,814,1192,848,1199,Lach,
160,852,1192,950,1199,Purchase,
161,915,1179,948,1209,must,
162,956,1192,971,1199,be,
163,975,1192,1033,1199,attached,
164,1037,1192,1069,1199,with,
165,1074,1193,1091,1199,its,
166,1095,1194,1125,1199,own,
167,1130,1192,1193,1199,delivering,
168,1206,1192,1300,1199,ordevinvoice.,
169,1308,1192,1367,1201,Delivery,
170,1373,1193,1432,1201,quantity,
171,1437,1192,1469,1199,shall,
172,1474,1191,1525,1201,comply,
173,1523,1179,1541,1209,to,
174,1547,1192,1566,1199,the,
175,1572,1192,1741,1201,purchase,
176,1633,1179,1676,1209,order,
177,1678,1192,1741,1201,quantity.,
178,1745,1192,1816,1199,additional,
179,1821,1193,1880,1201,quantity,
180,1885,1191,1912,1199,will,
181,224,1203,237,1210,psc,
182,245,1203,297,1212,selected,
183,405,1203,434,1210,AT,
184,480,1208,482,1210,:,
185,760,1203,825,1210,Sroothen,
186,831,1203,848,1210,the,
187,856,1206,896,1210,rassiving,
188,985,1203,1032,1210,Unless,
189,1037,1190,1101,1220,Gverwrite,
190,1108,1203,1116,1210,by,
191,1126,1203,1189,1210,Nistionel,
192,1262,1203,1278,1210,IT,
193,1331,1206,1348,1210,are,
194,1355,1206,1372,1210,on,
195,1377,1203,1395,1210,the,
196,1402,1206,1438,1210,cone,
197,1542,1203,1559,1210,id,
198,1639,1203,1703,1210,whenever,
199,1756,1205,1800,1210,cannot,
200,1806,1203,1819,1210,be,
201,1827,1203,1856,1210,sald.,
202,1866,1203,1894,1212,"Any,",
203,298,1215,344,1224,ofits,
204,349,1216,363,1222,to,
205,368,1215,435,1222,Leonsave,
206,638,1216,700,1222,terminate,
207,705,1215,782,1222,ofaccounts,
208,787,1215,798,1222,&,
209,803,1215,860,1224,paynent,
215,771,1230,782,1237,*,
216,791,1230,836,1242,This,
217,845,1230,860,1242,is,
218,867,1232,971,1245,Computer,
219,978,1230,1091,1245,"generated,",
220,1100,1234,1126,1242,no,
221,1135,1230,1230,1245,signature,
222,1239,1230,1253,1242,is,
223,1262,1230,1372,1245,required.,
224,1359,1220,1370,1252,*,
