,xmin,ymin,xmax,ymax,Object,labels
86,1114,380,1117,388,:,Shipping Address
87,1124,376,1300,388,04-3247012/13,Shipping Address
99,436,1200,759,1222,  ,
107,1431,380,1434,388,:,Shipping Address
108,1442,376,1583,388,O4-3247014,Shipping Address
109,225,399,307,410,E-mail:,
110,1072,399,1153,410,E-mail:,
111,231,422,266,430,Trem,
112,476,408,589,440,Description,
113,1085,421,1197,430,SKU/Order,
114,1206,421,1246,430,Unit,
115,1335,422,1395,430,Order,
116,1404,422,1450,430,Pack,
117,1547,408,1589,440,Total,
118,1663,421,1703,430,Unit,
119,1711,421,1762,430,Price|,
120,1844,422,1921,430,Amoung],
121,231,430,314,456,Barcode,
122,1090,430,1175,456,Capacity,
123,1413,440,1453,449,Unit],
124,1551,440,1592,451,"Qry,",
125,1871,440,1920,450,arnn|,
126,225,455,348,478,543050021,
127,1247,455,1296,478,20.0],
128,1419,459,1452,471,1.0,
129,501,469,503,472,>,
130,635,469,638,473,~,
131,737,469,739,472,~,
132,941,465,957,488,"2,",
133,1678,465,1690,488,oo,
134,1871,479,1889,480,3.,
135,232,479,418,490,0556089343015,
136,469,469,500,480,FOC,
137,513,469,569,480,ECO,
138,578,469,661,480,MECH,
139,666,469,768,480,PENCIL,
140,774,469,861,480,0.7MM,
141,874,469,954,480,134202,
142,1192,479,1292,490,LUNITX1,
143,1417,465,1455,494,0.0),
144,1542,465,1592,488,20.0},
145,1710,469,1762,480,1500),
146,1855,469,1920,480,43.00},
147,224,1157,292,1169,Grand,
148,300,1157,357,1169,Total,
149,363,1158,451,1169,Amount,
150,1855,1158,1920,1169,43.00},
151,227,1192,263,1199,Terms,
152,268,1192,279,1199,&,
153,284,1192,363,1199,Conditions,
154,361,1177,373,1209,:,
155,377,1192,420,1199,Please,
156,426,1192,463,1201,bring,
157,467,1192,507,1201,along,
158,511,1194,518,1199,a,
159,522,1194,555,1201,copy,
160,553,1177,598,1209,ofthe,
161,599,1177,639,1209,Order,
162,645,1192,683,1199,when,
163,687,1192,740,1199,delivering,
164,768,1192,806,1199,goods.,
165,814,1192,847,1199,Lach,
166,852,1192,950,1199,Purchase,
167,916,1177,951,1209,must,
168,956,1192,970,1199,be,
169,975,1192,1033,1199,attached,
170,1037,1192,1069,1199,with,
171,1074,1193,1090,1199,its,
172,1095,1194,1120,1199,own,
173,1130,1192,1193,1199,delivering,
174,1206,1192,1300,1199,order/invoice.,
175,1308,1192,1367,1201,Delivery,
176,1373,1193,1432,1201,quantity,
177,1437,1192,1469,1199,shall,
178,1474,1191,1525,1201,comply,
179,1529,1193,1541,1199,to,
180,1547,1192,1569,1199,the,
181,1572,1192,1741,1201,purchase,
182,1636,1177,1674,1209,order,
183,1676,1192,1741,1201,quantity.,
184,1745,1192,1816,1199,additional,
185,1821,1193,1880,1201,quantity,
186,1885,1191,1912,1199,will,
187,224,1203,237,1210,lnc,
188,302,1203,395,1212,autorniically,
189,480,1208,482,1210,Tersichs,
190,831,1203,848,1210,the,
191,856,1206,896,1210,reucivings,
192,1105,1188,1124,1220,ly,
193,1129,1203,1149,1210,Nat,
194,1161,1203,1189,1210,ioral,
195,1262,1203,1278,1210,Mi,
196,1331,1206,1367,1210,can,
197,1370,1203,1394,1210,tne,
198,1542,1203,1559,1210,viel,
199,1639,1203,1703,1210,whioricver,
200,1709,1203,1751,1212,sands,
201,1756,1205,1800,1210,cannon,
202,1806,1203,1819,1210,bes,
203,1866,1203,1894,1212,ay,
204,298,1215,313,1222,of,
205,349,1216,363,1222,to,
206,368,1215,435,1222,Liconsawe,
207,638,1216,700,1222,terminate,
208,705,1215,782,1222,ofaccounes,
209,783,1200,800,1232,se,
210,771,1230,782,1237,*,
211,791,1230,836,1242,This,
212,845,1230,860,1242,is,
213,867,1232,971,1245,Computer,
214,978,1230,1091,1245,"generated,",
215,1100,1234,1126,1242,no,
216,1135,1230,1230,1245,signature,
217,1239,1230,1253,1242,is,
218,1262,1230,1372,1245,required.,
219,1359,1220,1370,1252,*,
