,xmin,ymin,xmax,ymax,Object,labels
89,1380,377,1423,388,liax,Shipping Address
90,1431,380,1434,388,:,Shipping Address
91,1442,376,1583,388,04-5821564,Shipping Address
94,253,558,276,569,  ,
103,225,399,307,410,E-mail:,
104,1072,399,1153,410,E-mail:,
105,231,422,260,430,Trem,
106,476,407,589,441,Description,
107,1085,421,1197,430,SKU/Order,
108,1206,421,1246,430,Unit,
109,1335,422,1395,430,Order,
110,1404,422,1450,430,Pack,
111,1547,407,1590,441,Toral|,
112,1663,421,1703,430,Unie,
113,1711,421,1762,430,Price,
114,1844,422,1921,430,Amoung],
115,231,425,312,459,Rarcede,
116,1090,425,1174,459,Capacity,
117,1413,440,1453,449,Unit],
118,1551,427,1591,460,"Qry,",
119,295,455,348,494,ees,
120,360,459,417,490,5003,
121,469,469,503,480,IFC,
122,512,469,551,480,RX,
123,558,469,611,480,GEL,
124,618,469,671,480,PEN,
125,680,469,714,480,0.5,
126,723,469,895,480,BLUF/BLACK,
127,905,469,934,480,28,
128,943,469,1028,480,249903,
129,1417,459,1452,490,ae,
130,1542,453,1592,487,20.0),
131,1688,469,1762,480,1.9200],
132,1856,469,1920,480,38.40],
133,469,508,503,520, |FC,
134,512,509,552,520,RX,
135,558,508,611,520,GEL,
136,618,509,669,520,PEN,
137,680,508,714,520,0.7,
138,723,508,819,520,BLACK,
139,827,508,856,520,2S,
140,865,508,950,520,249602,
141,1416,499,1452,529,58,
142,1542,494,1592,527,20.0],
143,1686,508,1762,520,1.9200,
144,1856,508,1920,520,38.40],
145,295,534,346,573,ees,
146,351,538,418,569,esas,
147,470,548,504,559,FC,
148,514,548,551,559,RX,
149,558,548,611,559,GEL,
150,619,548,670,559,PEN,
151,680,548,714,559,0.7,
152,724,548,896,559,BLUE/BLACK,
153,904,548,934,559,2S,
154,943,548,1028,559,249603,
155,1191,538,1296,569,LUNES,
156,1417,538,1450,569,ae,
157,1542,548,1592,559,20.0),
158,1688,531,1762,565,1.9200],
159,1856,548,1920,559,38.40],
160,377,597,418,608,782,
161,469,587,504,599,FC,
162,512,587,569,599,RCO,
163,578,587,631,599,GERI.,
164,638,587,691,598,PEN,
165,699,587,733,599,0.5,
166,743,587,814,599,BLUE,
167,822,587,850,599,28,
168,860,587,940,599,247801,
169,1193,578,1296,608,bone,
170,1416,578,1452,608,sel,
171,1532,573,1592,605,20.0),
172,1686,587,1762,599,1.9600,
173,1856,587,1920,599,39.20],
174,470,627,504,638,FC,
175,514,627,569,638,ECO,
176,578,627,631,638,GEL,
177,639,627,690,638,PEN,
178,699,627,733,638,0.5,
179,744,627,798,638,BLK,
180,806,627,836,638,2S,
181,845,627,930,638,247802,
182,1417,617,1452,648,ae,
183,1542,627,1592,638,20.0],
184,1688,627,1762,638,1.9600,
185,1856,627,1920,638,39.20),
186,290,653,323,691,eo,
187,469,666,503,678,FC,
188,512,666,569,678,RCO,
189,578,666,631,678,GEI.,
190,638,666,691,678,PEN,
191,699,666,733,678,0.5,
192,743,666,859,678,BIL/RED,
193,867,666,896,678,28,
194,905,666,991,678,247804,
195,1192,657,1296,687,TUNDRA,
196,1416,657,1452,687,Sel,
197,1530,654,1592,688,20.0],
198,1686,666,1762,678,1.9600,
199,1856,666,1920,678,39.20],
200,357,696,419,726,soo7,
201,429,692,456,730,—,
202,469,706,503,717,|EC,
203,513,706,569,717,BCO,
204,578,706,631,717,GEL,
205,638,706,689,717,PEN,
206,699,706,734,717,0.7,
207,743,706,799,717,BLK,
208,806,706,836,717,2S,
209,844,706,930,717,247902,
210,1213,696,1300,726,boned,
211,1417,696,1452,726,oo,
212,1542,691,1592,724,20.0],
213,1686,706,1762,717,1.9600,
214,1856,706,1920,717,39.20],
215,299,731,351,770,oes,
216,354,731,436,770,6024.,
217,469,745,503,756,[FC,
218,512,745,569,756,ECO,
219,578,745,631,756,GEL,
220,638,745,691,756,PEN,
221,699,745,734,756,0.7,
222,743,745,861,756,BLK/RED,
223,869,745,898,756,28,
224,907,745,991,756,247903,
225,1213,735,1300,766,tuna,
226,1417,735,1450,766,ae,
227,1542,729,1592,763,20.0),
228,1688,728,1762,762,1.9600],
229,1856,745,1920,756,39.20],
230,468,784,503,796,[EC,
231,507,771,563,810,AIR,
232,567,784,618,796,GEL,
233,627,785,678,796,PEN,
234,689,785,723,796,0.5,
235,732,784,828,796,BLACK,
236,839,784,865,796,1S,
237,874,784,959,796,640102,
238,1417,775,1452,806,oo,
239,1542,770,1592,803,20.0],
240,1856,785,1920,796,50.60),
241,308,814,353,845,oe”,
242,357,834,418,845,4402,
243,470,824,504,835,FC,
244,513,824,560,835,AIR,
245,567,824,620,835,GEL,
246,628,824,679,835,PEN,
247,689,824,722,835,0.5,
248,734,824,787,835,RED,
249,799,824,823,835,1S,
250,833,824,917,835,640103,
251,1191,810,1272,849,UNDER,
252,1416,814,1452,845,a0,
253,1542,824,1584,835,20.0,
254,1683,824,1762,835,2.5300,
255,1856,824,1920,835,50.60],
256,341,854,354,884,8,
257,353,873,419,884,asso,
258,469,863,504,875,[FC,
259,514,863,559,874,ATR,
260,567,863,620,875,GEL.,
261,627,863,680,875,PEN,
262,689,863,723,875,0.7,
263,732,863,825,875,BLACK,
264,838,863,865,875,1S,
265,874,863,959,875,640202,
266,1193,854,1296,884,pont,
267,1287,850,1300,888,|,
268,1416,854,1452,884,sel,
269,1542,851,1592,885,20.0],
270,1684,863,1762,875,2.5300,
271,1856,863,1920,875,50.60],
272,225,893,335,924,BO,
273,340,893,417,924,50453,
274,470,903,504,914,FC,
275,513,903,566,914,GEL,
276,573,903,625,914,PEN,
277,634,903,706,914,TRUE,
278,712,903,766,914,GEL,
279,772,903,807,914,0.7,
280,817,903,870,914,BLU,
281,877,903,912,914,2X,
282,920,903,956,914,BC,
283,1191,912,1198,924,1,
284,1417,893,1452,924,oo,
285,1542,903,1592,914,20.0],
286,1683,903,1762,914,2.3900,
287,1855,886,1920,919,47.80,
288,469,939,552,951,243801,
289,225,967,332,998,BOO,
290,469,977,503,988,IFC,
291,512,977,551,988,RX,
292,558,977,612,988,GEL,
293,618,977,671,988,PEN,
294,680,977,714,988,0.7,
295,723,977,795,988,BLUE,
296,801,977,831,988,2S,
297,839,977,921,988,249601,
298,1191,986,1241,998,TUN,
299,1417,967,1452,998,ae,
300,1542,962,1594,994,20.0),
301,1688,961,1762,993,1.9200,
302,1856,960,1920,992,33.40],
303,290,1007,329,1037,eo,
304,512,1016,561,1028,AIR,
305,567,1016,620,1028,GEL,
306,627,1016,678,1028,PEN,
307,689,1016,723,1028,0.7,
308,732,1017,803,1028,BLUE,
309,814,1016,840,1028,1S,
310,849,1016,931,1028,640201,
311,1193,1007,1296,1037,TUNDRA,
312,1416,1007,1452,1037,38,
313,1542,1002,1592,1035,20.0],
314,1683,1016,1762,1028,2.5300,
315,1856,1016,1920,1028,50.60),
316,225,1046,335,1077,eee,
317,470,1056,504,1067,FC,
318,514,1056,569,1067,BCO,
319,579,1056,659,1067,MECH,
320,668,1056,767,1067,PENCIL,
321,774,1056,860,1067,0.5MM,
322,873,1056,953,1067,134205,
323,1191,1046,1259,1077,LUND,
324,1417,1046,1452,1077,oo,
325,1541,1056,1584,1067,40.0,
326,1683,1056,1762,1067,2.1500,
327,1857,1056,1920,1067,86.00,
328,367,1105,419,1116,1630,
329,469,1095,504,1107,FC,
330,512,1095,663,1106,TEXTLINER,
331,670,1095,735,1106,MINT,
332,743,1095,809,1106,PINK,
333,824,1095,848,1107,1S,
334,860,1095,943,1107,155602,
335,1417,1086,1452,1116,jo,
336,1545,1082,1589,1112,10.0,
337,1686,1095,1762,1107,1.5800,
338,1858,1095,1920,1107,15.80],
339,468,1135,571,1146,[PASTEL,
340,579,1135,678,1146,SINGLE,
341,685,1135,760,1146,HOLE,
342,768,1135,932,1146,SHARPENER,
343,938,1135,1022,1146,584903,
344,1417,1125,1449,1156,oo,
345,1532,1120,1592,1153,10.0],
346,1683,1135,1762,1146,2.7800,
347,1855,1135,1920,1146,27.80,
348,305,1160,351,1199,one,
349,425,1160,446,1199,|,
350,469,1174,504,1185,[FC,
351,512,1174,643,1185,F/ROLLER,
352,651,1174,832,1185,CORRECTION,
353,841,1174,911,1185,TAPE,
354,917,1174,1001,1185,W/REF,
355,1417,1165,1452,1195,a,
356,1547,1174,1592,1185,12.0,
357,1683,1157,1762,1191,4.5500,
358,1856,1174,1920,1185,54.60],
359,473,1211,555,1222,169202,
360,224,1239,291,1251,Grand,
361,300,1239,358,1251,Total,
362,367,1240,451,1251,Amount,
363,1823,1239,1920,1252,"1,566.36]",
367,224,1272,263,1280,Herren,
368,268,1272,279,1280,&,
369,284,1272,321,1280,Coon,
370,522,1275,555,1282,copy,
371,560,1272,598,1280,ofthe,
372,601,1272,639,1280,Order,
373,646,1275,656,1279,wl,
374,505,1286,518,1291,be,
375,517,1273,585,1301,separated,
376,591,1284,660,1291,individually,
377,670,1286,686,1293,i,
378,224,1295,295,1303,rints/oller,
379,298,1284,344,1312,ofwills,
380,350,1297,363,1303,to,
381,368,1296,435,1303,Loonsave,
382,504,1295,541,1303,result,
383,548,1298,561,1303,in,
390,1437,1272,1468,1279,shall,
391,1475,1272,1524,1282,comply,
392,1530,1273,1543,1279,to,
393,1548,1272,1569,1280,the,
394,1573,1272,1611,1282,purch:,
396,1627,1275,1634,1280,Je,
397,1678,1275,1695,1282,ep,
398,1458,1285,1490,1291,rent,
399,1495,1284,1530,1291,basis,
400,1535,1284,1560,1291,and,
401,1564,1284,1634,1291,returnable,
402,1638,1284,1706,1291,whenever,
403,1709,1284,1751,1293,goods,
404,1756,1285,1802,1291,cannot,
405,1807,1284,1823,1291,be,
406,1827,1284,1857,1291,sold.,
407,1865,1284,1895,1293,Any,
409,1724,1261,1741,1289,"Ly,",
410,1745,1272,1834,1282,akditional,
411,1820,1261,1880,1289,quantity,
412,1885,1272,1911,1279,will,
415,791,1314,836,1326,‘This,
416,844,1314,860,1326,is,
417,867,1316,971,1329,computer,
418,978,1314,1091,1329,"generated,",
419,1099,1318,1126,1326,no,
420,1135,1314,1230,1329,signature,
421,1238,1314,1253,1326,is,
422,1261,1314,1372,1329,required.*,
