,xmin,ymin,xmax,ymax,Object,labels
61,111,422,225,434,Received,Issuer Address
62,237,422,307,434,From:,Issuer Address
63,109,447,222,459,SYSLAB,Issuer Address
64,232,447,459,459,TECHNOLOGIES,Issuer Address
65,469,447,534,459,SDN.,Issuer Address
66,547,447,612,459,BHD.,Issuer Address
67,623,447,768,462,(N-S00133),Issuer Address
68,110,467,147,479,Lot,Issuer Address
69,158,467,198,479,No.,Issuer Address
70,209,467,318,481,"3A-2A-2,",Issuer Address
71,330,467,363,479,3A,Issuer Address
72,374,467,436,479,Floor,Issuer Address
73,109,486,187,498,Tower,Issuer Address
74,196,487,210,498,2,Issuer Address
75,220,486,246,500,@,Issuer Address
76,258,486,339,500,"PFCC,",Issuer Address
77,350,486,416,498,Jalan,Issuer Address
78,428,486,499,498,Puteri,Issuer Address
79,511,486,554,500,"1/2,",Issuer Address
80,110,506,200,518,Bandar,Issuer Address
81,211,506,288,520,"Puteri,",Issuer Address
82,301,506,409,521,Puchong,Issuer Address
83,109,525,222,540,Selangor,Issuer Address
84,109,551,199,563,TEL:03,
85,209,551,270,563,8600,
86,281,551,342,563,7156,
97,111,576,170,588,FAX:,
98,111,641,239,653,Reference,
99,250,641,289,653,No.,
100,392,644,395,652,:,
101,407,640,762,653,BPP/14023/JHABQ5549132,
102,109,666,225,682,Applicant,
103,236,666,308,678,Name,
104,392,670,395,678,:,
105,407,666,556,678,MEHMOOD,
106,566,666,651,678,YASIR,
107,98,727,152,759,No.,
108,211,737,263,749,IMM,
109,274,737,343,749,Code,
110,393,727,558,759,Description,
111,1106,737,1208,753,Deposit,
112,1219,737,1288,749,Code,
113,1409,737,1455,749,Fee,
114,1465,737,1526,752,(RM)|_,
115,1564,737,1678,753,Quantity,
116,1761,737,1867,749,Amount,
117,1877,737,1938,752,(RM),
118,111,763,129,775,1.,
119,210,763,287,775,22130,
120,404,763,467,775,VISA,
121,478,763,614,775,MULTIPLE,
122,626,763,720,775,ENTRY,
123,1106,753,1183,785,71307,
124,1457,763,1527,775,40.00,
125,1615,763,1622,775,4,
126,1868,763,1938,775,40.00,
127,99,778,129,810,2.,
128,210,789,298,801,340121,
129,405,789,467,800,PER.,
130,480,789,555,801,BARU,
131,567,788,620,801,PAS,
132,632,788,811,801,PENGGAJIAN,
133,822,789,956,801,JAWATAN,
134,969,789,1028,800,LAIN,
135,1106,789,1182,801,71305,
136,1441,789,1527,801,400.00,
137,1615,789,1622,800,4,
138,1853,789,1938,801,400.00,
139,99,804,129,836,3.,
140,210,815,303,826,984200,
141,405,814,520,826,PROSES,
142,532,814,586,826,PAS,
143,597,814,878,826,PENGGAJIAN/KERJA,
144,1106,815,1182,826,72437,
145,1443,815,1527,826,125.00,
146,1615,815,1622,826,4,
147,1855,815,1938,826,125.00,
148,109,840,129,852,4.,
149,210,840,303,852,222400,
150,404,840,467,852,VISA,
151,477,840,579,852,SINGLE,
152,591,840,685,852,ENTRY,
153,695,840,743,855,(JP),
154,1106,840,1183,852,71307,
155,1474,840,1527,852,0.00,
156,1615,840,1622,852,4,
157,1885,840,1938,852,0.00,
158,99,856,129,888,5.,
159,210,866,303,878,222500,
160,405,866,537,877,BAYARAN,
161,550,866,665,878,PROSES,
162,675,866,706,878,JP.,
163,1106,866,1183,878,71307,
164,1474,866,1527,878,0.00,
165,1615,866,1622,877,4,
166,1885,866,1938,878,0.00,
167,1587,891,1681,904,TOTAL,
168,1691,891,1700,896,*,
169,1853,892,1938,904,565.00,
170,113,928,250,940,PAYMENT,
171,260,928,388,940,DETAILS:,
172,155,959,252,971,Method,
173,263,959,293,971,Of,
174,304,959,420,976,Payment,
175,641,949,747,981,Number,
176,1004,949,1063,981,Date,
177,1187,959,1303,976,Payment,
178,1313,959,1419,971,Amount,
179,1429,959,1490,976,(RM),
180,1578,959,1706,976,Applicant,
181,1716,959,1821,971,Amount,
182,1831,959,1892,976,(RM),
183,262,971,309,1003,FPXx,
184,504,981,882,993,MDK00000000000000137398,
185,963,981,1103,993,07/08/2019,
186,1445,982,1530,993,565.00,
187,1847,982,1932,993,565.00,
189,104,1046,112,1050,*~,
190,123,1046,215,1058,Service,
191,225,1046,271,1058,Tax,
192,281,1053,288,1054,-,
193,299,1046,348,1058,Non,
194,358,1046,458,1058,Taxable,
195,469,1046,561,1058,Service,
198,71,1132,155,1144,Please,
199,166,1132,230,1144,Note:,
200,69,1151,121,1164,This,
201,132,1151,216,1167,receipt,
202,226,1151,244,1164,is,
203,254,1152,372,1167,computer,
204,381,1151,507,1167,generated,
205,518,1151,562,1164,and,
206,574,1154,602,1164,no,
207,613,1151,728,1167,signature,
208,739,1151,757,1164,is,
209,768,1151,876,1167,required.,
210,69,1171,121,1183,This,
211,132,1171,215,1186,receipt,
212,226,1171,244,1183,is,
213,254,1171,304,1186,only,
214,314,1171,370,1183,valid,
215,381,1171,470,1186,subject,
216,479,1172,501,1183,to,
217,512,1171,572,1183,bank,
218,581,1171,703,1183,clearance,
219,713,1171,735,1183,of,
220,744,1171,782,1183,the,
221,793,1172,900,1186,payment,
222,910,1171,985,1183,made.,
