,xmin,ymin,xmax,ymax,Object,labels
100,1150,402,1153,410,:,
101,231,422,271,430,Trem,
102,476,406,589,441,Description,
103,1085,422,1123,430,SKU,
104,1136,421,1197,430,Order,
105,1206,421,1246,430,Unit,
106,1335,422,1395,430,Order,
107,1404,422,1450,430,Pack,
108,1547,406,1585,441,Total,
109,1663,421,1703,430,Unit,
110,1711,421,1762,430,Price,
111,1844,422,1921,430,Amouni],
112,231,425,312,459,Rarcode,
113,1090,425,1174,459,Capacity,
114,1413,440,1453,449,Unit],
115,1551,426,1592,461,"ay,",
116,1871,440,1920,450,aan,
117,344,459,418,490,55707,
118,469,469,503,480,IFC,
119,511,469,555,480,NX,
120,561,469,640,480,B/PEN,
121,649,469,683,480,0.5,
122,692,469,764,480,BLUE,
123,770,469,800,480,4S,
124,809,469,890,480,642301,
125,1417,459,1452,490,ae,
126,1542,453,1592,486,20.0],
127,1684,452,1762,485,2.3400],
128,1855,469,1920,480,46.80,
129,512,509,584,520,TRUE,
130,591,508,644,520,GEL,
131,652,508,764,520,WALLET,
132,773,508,858,520,1.0MM,
133,865,508,894,520,6S,
134,903,508,989,520,242609,
135,1193,518,1252,530,HUNT,
136,1417,499,1452,529,oe,
137,1557,508,1592,520,6.0,
138,1684,493,1766,526,7.5800),
139,1855,508,1920,520,45.48,
140,302,534,342,573,oe,
141,362,558,416,569,6873,
142,470,548,504,559,FC,
143,514,548,551,559,RX,
144,558,548,611,559,GEL,
145,619,548,670,559,PEN,
146,680,548,713,559,0.5,
147,724,548,818,559,BLACK,
148,827,548,840,559,2S,
149,865,548,950,559,249902,
150,1191,538,1296,569,LUNES,
151,1417,538,1452,569,oo,
152,1547,548,1592,559,10.0],
153,1688,548,1762,559,1.9200,
154,1860,548,1920,559,19.20,
155,225,578,301,608,a,
156,469,587,504,599,[FC,
157,512,587,551,598,RX,
158,558,587,612,599,GEL,
159,618,587,671,598,PEN,
160,680,587,714,599,0.5,
161,723,587,895,599,BLUF/BLACK,
162,905,587,934,599,2S,
163,943,587,1028,599,249903,
164,1193,578,1296,608,bone,
165,1416,578,1452,608,sel,
166,1542,575,1587,609,20.0,
167,1686,587,1762,599,1.9200,
168,1856,587,1920,599,38.40],
169,470,627,504,638,FC,
170,514,627,569,638,ECO,
171,578,627,631,638,GEL,
172,639,627,690,638,PEN,
173,699,627,734,638,0.7,
174,744,627,815,638,BLUE,
175,821,627,850,638,2S,
176,859,627,941,638,247901,
177,1417,617,1449,648,oo,
178,1547,627,1592,638,10.0],
179,1688,627,1762,638,1.9600,
180,1861,610,1920,642,19-60),
181,224,1177,292,1188,[Grand,
182,300,1177,356,1188,Total,
183,364,1177,450,1188,Amount,
184,1846,1177,1920,1188,169.43],
186,840,1211,847,1218,hh,
187,853,1211,916,1218,Purchase,
188,919,1212,951,1218,must,
189,956,1211,972,1218,be,
190,975,1212,992,1218,att,
191,841,1225,851,1230,pe,
192,856,1211,886,1239,recei,
193,888,1211,920,1239,vinx,
194,925,1225,976,1232,"process,",
195,986,1223,988,1229,L,
196,705,1234,782,1241,Ofaccounts,
197,787,1234,800,1241,&,
198,804,1235,860,1243,paynent.,
199,224,1202,839,1243,  ,
200,989,1213,1009,1230,  ,
202,1005,1213,1032,1215,ched,
203,1037,1211,1067,1218,with,
204,1074,1212,1090,1218,its,
205,1095,1213,1125,1218,"own,",
206,1012,1225,1032,1230,Jas,
207,1037,1223,1104,1230,overwrite,
208,1108,1222,1125,1231,by.,
210,1337,1199,1368,1227,very,
211,1373,1199,1429,1227,quantity,
212,1431,1213,1443,1220,si,
213,1256,1211,1278,1239,wall,
214,1284,1211,1325,1239,goods,
215,1324,1211,1351,1239,sre,
216,1355,1225,1371,1230,on,
217,1377,1222,1397,1230,the,
218,1402,1225,1438,1230,consi,
221,1631,1213,1634,1215,c,
222,1638,1211,1675,1218,order,
223,1678,1212,1741,1220,quantity.,
224,1745,1211,1770,1218,addi,
228,1791,1211,1815,1218,onal,
229,1821,1212,1879,1220,quantity,
230,1885,1211,1912,1218,will,
233,770,1250,782,1256,*,
234,791,1250,836,1261,This,
235,844,1250,860,1261,is,
236,867,1251,972,1265,computer,
237,978,1250,1091,1265,"generated,",
238,1099,1254,1126,1262,no,
239,1135,1250,1230,1265,signature,
240,1238,1250,1253,1261,is,
241,1261,1250,1372,1265,required.,
242,1358,1241,1369,1271,*,
