,xmin,ymin,xmax,ymax,Object,labels
91,1070,376,1106,388,‘Tel,Shipping Address
92,1114,380,1117,388,:,Shipping Address
93,1124,376,1345,388,03-31816933/6934,Shipping Address
103,436,1190,768,1206,  ,
108,1380,377,1423,388,Jax,Shipping Address
109,1431,380,1434,388,:,Shipping Address
110,1442,377,1596,388,03-31817933,Shipping Address
111,225,399,307,410,E-mail:,
112,1072,399,1141,410,E-mail,
113,1150,402,1153,410,:,
114,231,422,266,430,Hem,
115,476,410,589,440,Description,
116,1085,421,1197,430,SKU/Order,
117,1206,421,1246,430,Unit,
118,1335,422,1395,430,Order,
119,1404,422,1450,430,Pack,
120,1547,410,1590,440,Total,
121,1663,421,1703,430,Unit,
122,1711,421,1762,430,Price,
123,231,429,312,459,Barcode,
124,1090,429,1175,459,Capacity,
125,1362,440,1404,449,Free,
126,1413,440,1453,449,Unit],
127,1551,440,1592,451,Qty],
128,1713,440,1762,450,arp,
129,1871,440,1920,450,any,
130,225,450,348,481,543010021,
131,501,469,503,472,.,
132,1249,450,1300,481,10.0],
133,1407,450,1452,480,1.0],
134,1684,469,1695,476,>,
135,1856,469,1868,477,>,
136,514,477,518,480,s,
137,607,469,678,480,TRUE,
138,699,474,722,480,GEL,
139,761,479,764,480,1.0,
140,804,477,808,480,1S,
141,837,474,881,480,(SIGN),
142,920,479,928,480,5,
143,1670,460,1703,490,2.,
144,1856,469,1889,480,22.,
145,232,479,418,490,0555684623188,
146,469,469,500,480,FC,
147,513,469,599,480,SUPER,
148,641,469,677,480,TRUE,
149,685,469,738,480,GEL,
150,750,469,780,480,1.0,
151,794,469,818,480,1S,
152,827,469,911,483,(SIGN),
153,921,469,1000,480,549401,
154,1192,479,1241,490,AUN,
155,1417,479,1450,490,oo,
156,1547,460,1592,490,10.0],
157,1705,460,1762,490,2700],
158,1893,469,1920,480,70],
159,224,1157,292,1169,Grand,
160,300,1157,357,1169,Total,
161,363,1158,451,1169,Amount,
162,1855,1158,1920,1169,22.70],
163,227,1192,263,1199,Lemmy,
164,268,1192,278,1199,&,
165,284,1192,363,1199,Conditions,
166,363,1179,373,1209,:,
167,377,1192,420,1199,Please,
168,426,1192,463,1201,bring,
169,467,1192,507,1201,along,
170,511,1194,518,1199,a,
171,522,1194,555,1201,copy,
172,553,1179,598,1209,ofthe,
173,598,1179,639,1209,Order,
174,645,1192,683,1199,when,
175,687,1192,740,1199,delivering,
176,768,1192,806,1199,goods.,
177,814,1192,848,1199,Lach,
178,852,1192,950,1199,Purchase,
179,915,1179,948,1209,must,
180,956,1192,971,1199,be,
181,975,1192,1033,1199,attached,
182,1037,1192,1069,1199,with,
183,1074,1193,1091,1199,its,
184,1095,1194,1125,1199,own,
185,1130,1192,1193,1199,delivering,
186,1206,1192,1300,1199,ordevinvoice.,
187,1308,1192,1367,1201,Delivery,
188,1373,1193,1432,1201,quantity,
189,1437,1192,1469,1199,shall,
190,1474,1191,1525,1201,comply,
191,1523,1179,1541,1209,to,
192,1547,1192,1566,1199,the,
193,1572,1192,1741,1201,purchase,
194,1633,1179,1676,1209,order,
195,1678,1192,1741,1201,quantity.,
196,1745,1192,1816,1199,additional,
197,1821,1193,1880,1201,quantity,
198,1885,1191,1912,1199,will,
199,224,1203,237,1210,psc,
200,245,1203,297,1212,selected,
201,405,1203,434,1210,AT,
202,480,1208,482,1210,:,
203,760,1203,825,1210,Sroothen,
204,831,1203,848,1210,the,
205,856,1206,896,1210,rassiving,
206,985,1203,1032,1210,Unless,
207,1037,1190,1101,1220,Gverwrite,
208,1108,1203,1116,1210,by,
209,1126,1203,1189,1210,Nistionel,
210,1262,1203,1278,1210,IT,
211,1331,1206,1348,1210,are,
212,1355,1206,1372,1210,on,
213,1377,1203,1395,1210,the,
214,1402,1206,1438,1210,cone,
215,1542,1203,1559,1210,id,
216,1639,1203,1703,1210,whenever,
217,1756,1205,1800,1210,cannot,
218,1806,1203,1819,1210,be,
219,1827,1203,1856,1210,sald.,
220,1866,1203,1894,1212,"Any,",
221,298,1215,344,1224,ofits,
222,349,1216,363,1222,to,
223,368,1215,435,1222,Leonsave,
224,638,1216,700,1222,terminate,
225,705,1215,782,1222,ofaccounts,
226,787,1215,798,1222,&,
227,803,1215,860,1224,paynent,
231,771,1230,782,1237,*,
232,791,1230,836,1242,This,
233,845,1230,860,1242,is,
234,867,1232,971,1245,Computer,
235,978,1230,1091,1245,"generated,",
236,1100,1234,1126,1242,no,
237,1135,1230,1230,1245,signature,
238,1239,1230,1253,1242,is,
239,1262,1230,1372,1245,required.,
240,1359,1220,1370,1252,*,
