,xmin,ymin,xmax,ymax,Object,labels
101,214,493,218,495,-,Vendor Address
102,1037,493,1166,504,CONTACT,Shipping Address
103,1177,496,1181,504,:,Shipping Address
104,1197,493,1353,504,016-3887054,Shipping Address
105,1363,493,1463,507,(MIZAN),Shipping Address
106,1472,493,1479,504,/,Shipping Address
107,1487,493,1643,504,018-2939492,Shipping Address
108,1653,493,1792,507,(KABIRAN),Shipping Address
109,74,504,193,516,H/PHONE,Vendor Address
110,204,508,209,516,:,Vendor Address
111,251,505,407,516,012-6413522,Vendor Address
112,138,536,233,548,ORDER,
113,243,536,277,548,BY,
114,407,536,499,548,TERMS,
115,608,536,686,548,VALID,
116,696,536,766,548,DATE,
117,822,536,953,548,DELIVERY,Deliver Date
118,963,536,1033,548,DATE,Deliver Date
119,1098,536,1213,548,REMARK,
120,161,557,254,587,AFNIZA,
121,410,565,437,577,30,
122,448,565,517,577,DAYS,
123,628,567,758,579,19/08/2020,
124,829,565,1025,582,19/08/2020,Deliver Date
125,74,624,111,635,NO,
126,139,613,213,643,Poe,
127,268,621,399,644,BARCODE,
128,483,621,663,644,DESCRIPTION,
129,1283,624,1340,635,SIZE,
130,1436,624,1488,636,QTy,
131,1563,612,1636,641,aust,
132,1737,613,1798,642,bse,
133,1873,624,1961,635,TOTAL,
134,75,660,94,675,1),
135,134,660,235,672,9310272,
136,254,660,445,672,9556089153133,
137,468,660,500,672,FC,
138,512,660,586,671,FIBRE,
139,596,660,636,671,TIP,
140,646,660,699,672,COL,
141,709,660,760,671,PEN,
142,772,660,814,671,12L,
143,824,660,910,672,154312,
144,1279,660,1357,672,12/288,
145,1460,660,1501,672,576,
146,1582,660,1631,672,2.75,
147,1748,660,1797,672,0.00,
148,1863,660,1963,674,"1,584.00",
149,73,682,94,696,2),
150,134,682,235,693,9310278,
151,254,682,445,693,9556089422543,
152,468,682,500,693,FC,
153,511,682,587,693,CLICK,
154,597,682,627,693,X7,
155,636,682,663,693,4s,
156,674,682,755,693,142251,
157,769,682,804,693,0.7,
158,815,682,863,693,BLU,
159,1279,682,1357,693,10/100,
160,1436,682,1501,695,"4,200",
161,1582,682,1631,693,2.12,
162,1748,682,1797,693,0.00,
163,1861,682,1963,695,"8,904.00",
164,73,704,94,718,3),
165,134,704,235,715,9310280,
166,254,704,445,715,9556089006293,
167,468,703,500,715,FC,
168,510,704,655,715,TEXTLINER,
169,665,704,693,715,38,
170,704,704,789,715,157707,
171,799,704,855,715,YLW,
172,1279,704,1357,715,10/120,
173,1438,704,1501,717,"1,080",
174,1583,704,1631,715,1.66,
175,1748,704,1797,715,0.00,
176,1863,704,1963,717,"1,792.80",
177,73,725,94,740,4),
178,134,726,236,737,9310294,
179,254,726,445,737,4026700376159,
180,468,725,522,737,UHU,
181,533,725,622,737,SUPER,
182,632,725,703,737,GLUE,
183,713,725,765,737,GEL,
184,774,726,800,740,3g,
185,1279,725,1357,737,12/120,
186,1438,726,1501,739,"1,560",
187,1582,726,1631,737,3.89,
188,1748,726,1797,737,0.00,
189,1861,726,1963,739,"6,068.40",
190,73,747,94,762,5),
191,134,748,235,759,9310296,
192,254,748,445,759,4026700376258,
193,468,747,522,759,UHU,
194,533,747,661,759,CONTACT,
195,670,747,756,760,LIQUID,
196,766,747,821,759,33mI,
197,1279,747,1357,759,10/100,
198,1437,748,1501,761,"3,200",
199,1582,748,1632,759,6.24,
200,1748,748,1797,759,0.00,
201,1848,748,1963,761,"19,968.00",
202,73,769,94,784,6),
203,134,769,235,781,9310328,
204,254,769,445,781,9556089436052,
205,468,769,522,781,UHU,
206,532,769,614,781,TWIST,
207,624,770,639,781,&,
208,649,769,719,781,GLUE,
209,728,769,862,781,ADHESIVE,
210,872,769,927,781,35mI,
211,1286,769,1349,781,10/80,
212,1437,769,1501,783,"2,720",
213,1582,769,1631,781,6.76,
214,1748,769,1797,781,0.00,
215,1848,769,1963,783,"18,387.20",
216,74,791,94,806,7),
217,134,791,235,803,9310350,
218,254,791,445,803,9555684620309,
219,468,791,500,803,FC,
220,510,791,581,803,TRUE,
221,591,791,643,803,GEL,
222,652,791,678,803,2s,
223,687,791,775,803,243504,
224,784,791,819,803,0.5,
225,830,791,937,803,BLU/BLK,
226,1279,791,1357,803,10/120,
227,1436,791,1501,805,"4,560",
228,1582,791,1631,803,2.29,
229,1748,791,1797,803,0.00,
230,1848,791,1963,805,"10,442.40",
231,73,813,94,827,8),
232,134,813,235,824,9310393,
233,254,813,445,824,9555684625564,
234,468,813,500,824,FC,
235,510,813,581,824,TRUE,
236,591,813,643,824,GEL,
237,652,813,705,824,COL,
238,716,813,766,824,PEN,
239,776,813,802,824,6s,
240,812,813,899,824,242609,
241,910,813,954,824,MIX,
242,1284,813,1349,824,6/216,
243,1459,813,1501,824,432,
244,1582,813,1632,824,6.87,
245,1748,813,1797,824,0.00,
246,1861,813,1964,826,"2,967.84",
247,73,835,94,849,9),
248,133,835,235,846,9310416,
249,254,835,445,846,9555684632036,
250,468,834,500,846,FC,
251,512,835,582,846,FLEXI,
252,594,834,697,846,ROLLER,
253,707,834,946,846,CORRECTOR+REF,
254,957,835,1043,846,169202,
255,1279,835,1357,846,12/144,
256,1437,835,1501,848,"3,312",
257,1581,835,1631,846,4.12,
258,1748,835,1797,846,0.00,
259,1848,835,1964,848,"13,645.44",
260,75,856,109,871,10),
261,134,856,235,868,9310432,
262,254,856,445,868,4026700409819,
263,468,856,522,868,UHU,
264,532,856,579,868,ALL,
265,589,856,716,868,PURPOSE,
266,725,856,859,868,ADHESIVE,
267,870,856,929,868,NO.6,
268,939,856,994,868,60m!,
269,1286,856,1349,868,12/96,
270,1459,857,1501,868,768,
271,1572,846,1631,878,7.73,
272,1748,857,1797,868,0.00,
273,1861,856,1964,870,"5,936.64",
274,75,878,109,893,11),
275,134,878,235,890,9310446,
276,254,878,445,890,9556089003933,
277,468,878,500,890,FC,
278,510,878,541,889,2B,
279,552,878,679,890,POLYMER,
280,690,878,774,890,LEADS,
281,784,878,810,890,4s,
282,820,878,906,890,226520,
283,917,878,951,890,0.5,
284,1279,878,1357,890,10/100,
285,1459,868,1501,900,900,
286,1582,878,1631,890,2.69,
287,1748,878,1797,890,0.00,
288,1861,878,1963,892,"2,421.00",
289,75,900,109,915,12),
290,134,900,235,912,9310448,
291,254,900,445,912,9556089007306,
292,468,900,500,912,FC,
293,511,900,687,912,CORRECTION,
294,697,900,765,911,TAPE,
295,776,900,864,911,REFILL,
296,873,900,899,912,2s,
297,911,900,996,912,169103,
298,1279,900,1357,912,12/144,
299,1438,900,1501,914,"1,008",
300,1582,900,1631,912,3.49,
301,1748,900,1797,912,0.00,
302,1861,900,1963,913,"3,517.92",
303,75,922,109,937,13),
304,134,922,235,934,9310490,
305,254,922,445,934,9555684646842,
306,468,922,500,934,FC,
307,512,922,545,933,RX,
308,555,922,607,934,GEL,
309,616,922,642,934,2s,
310,652,922,734,934,249901,
311,749,922,783,934,0.5,
312,794,922,842,934,BLU,
313,1279,922,1357,934,10/200,
314,1436,922,1501,936,"4,200",
315,1583,922,1631,934,1.83,
316,1748,922,1797,934,0.00,
317,1861,922,1963,936,"7,686.00",
318,75,944,109,958,14),
319,134,944,231,955,9310491,
320,254,944,445,955,9555684646873,
321,468,944,500,955,FC,
322,512,944,545,955,RX,
323,555,944,607,955,GEL,
324,616,944,642,955,2s,
325,652,944,738,955,249902,
326,749,944,783,955,0.5,
327,794,944,841,955,BLK,
328,1279,944,1357,955,10/200,
329,1436,944,1501,957,"4,800",
330,1583,944,1631,955,1.83,
331,1748,944,1797,955,0.00,
332,1861,944,1963,957,"8,784.00",
333,75,966,108,980,15),
334,133,966,235,977,9310492,
335,254,966,445,977,9555684646903,
336,468,965,500,977,FC,
337,512,966,546,977,RX,
338,555,965,607,977,GEL,
339,616,966,642,977,2s,
340,651,966,738,977,249903,
341,748,966,783,977,0.5,
342,794,966,839,977,MIX,
343,1279,966,1357,977,10/200,
344,1437,966,1501,979,"6,400",
345,1583,966,1631,977,1.83,
346,1748,966,1797,977,0.00,
347,1848,966,1963,979,"11,712.00",
348,75,987,109,1002,16),
349,134,987,235,999,9310495,
350,254,987,445,999,9555684646545,
351,468,987,500,999,FC,
352,512,987,546,999,RX,
353,555,987,607,999,GEL,
354,616,987,642,999,2s,
355,651,987,738,999,249603,
356,749,987,784,999,0.7,
357,794,987,839,999,MIX,
358,1279,987,1357,999,10/200,
359,1436,987,1501,1001,"4,400",
360,1583,987,1631,999,1.83,
361,1748,987,1797,999,0.00,
362,1861,987,1963,1001,"8,052.00",
363,75,1009,109,1024,17),
364,134,1009,235,1021,9310496,
365,254,1009,445,1021,9556089886468,
366,468,1009,500,1021,FC,
367,512,1009,582,1021,DUST,
368,592,1009,659,1020,FREE,
369,671,1009,776,1021,ERASER,
370,787,1009,813,1021,6s,
371,823,1009,919,1021,7086-40,
372,930,1009,1016,1021,187088,
373,1279,1009,1357,1021,10/120,
374,1424,1009,1501,1023,"16,200",
375,1584,1009,1631,1021,1.49,
376,1748,1009,1797,1021,0.00,
377,1846,1009,1963,1023,"24,138.00",
378,75,1031,109,1046,18),
379,134,1031,235,1043,9310525,
380,254,1031,445,1043,9555684667632,
381,468,1031,500,1043,FC,
382,511,1031,622,1043,CLASSIC,
383,633,1031,686,1043,COL,
384,696,1031,807,1043,PENGILS,
385,817,1031,860,1042,24L,
386,869,1031,965,1043,S/CASE,
387,976,1031,1061,1043,115896,
388,1292,1031,1342,1043,6/42,
389,1438,1031,1501,1045,"1,260",
390,1568,1031,1631,1043,15.98,
391,1748,1031,1797,1043,0.00,
392,1846,1031,1963,1044,"20,134.80",
393,75,1053,108,1067,19),
394,133,1053,231,1064,9310531,
395,254,1053,445,1064,9555684676870,
396,468,1053,500,1064,FC,
397,510,1053,626,1064,WINBALL,
398,635,1053,661,1064,2s,
399,671,1053,758,1064,640925,
400,768,1053,803,1064,0.5,
401,814,1053,921,1064,BLU/BLK,
402,1279,1053,1357,1064,10/120,
403,1438,1053,1501,1066,"1,440",
404,1583,1053,1631,1064,1.60,
405,1748,1053,1797,1064,0.00,
406,1861,1053,1963,1066,"2,304.00",
407,73,1075,108,1089,20),
408,134,1075,235,1086,9310538,
409,254,1075,445,1086,9555684677013,
410,468,1075,500,1086,FC,
411,510,1075,626,1086,WINBALL,
412,635,1075,661,1086,2s,
413,671,1075,758,1086,641007,
414,768,1075,803,1086,0.7,
415,814,1075,920,1086,BLU/BLK,
416,1279,1075,1357,1086,10/120,
417,1459,1075,1501,1086,960,
418,1583,1075,1631,1086,1.60,
419,1748,1075,1797,1086,0.00,
420,1863,1075,1963,1088,"1,536.00",
421,73,1097,108,1111,21),
422,134,1097,235,1108,9310540,
423,254,1097,445,1108,9555684651860,
424,468,1096,500,1108,FC,
425,510,1096,566,1108,ONE,
426,575,1096,668,1108,TOUCH,
427,678,1096,848,1108,CORRECTOR,
428,860,1097,1052,1108,169204+REFILL,
429,1286,1097,1349,1108,12/96,
430,1438,1097,1502,1110,"1,824",
431,1582,1097,1627,1108,5.61,
432,1748,1097,1797,1108,0.00,
433,1848,1097,1964,1110,"10,232.64",
434,73,1118,108,1133,22),
435,134,1118,235,1130,9310542,
436,254,1118,445,1130,9555684655677,
437,468,1118,500,1130,FC,
438,510,1118,566,1130,ONE,
439,575,1118,668,1130,TOUCH,
440,678,1118,849,1130,CORRECTOR,
441,860,1118,945,1130,169209,
442,1286,1118,1349,1130,12/96,
443,1438,1118,1501,1132,"1,728",
444,1581,1118,1631,1130,4.12,
445,1748,1118,1797,1130,0.00,
446,1861,1118,1963,1132,"7,119.36",
447,73,1140,109,1155,23),
448,134,1140,235,1152,9310543,
449,254,1140,445,1152,9555684673732,
450,468,1140,500,1152,FC,
451,510,1140,654,1151,TEXTLINER,
452,665,1140,693,1152,38,
453,704,1140,803,1152,PASTEL,
454,814,1140,899,1152,157709,
455,910,1140,1001,1152,LEMON,
456,1279,1140,1357,1152,10/120,
457,1459,1140,1501,1152,480,
458,1584,1140,1631,1152,1.66,
459,1748,1140,1797,1152,0.00,
460,1884,1140,1963,1152,796.80,
461,73,1191,125,1203,SPE,
462,1633,1192,1687,1204,SUB,
463,1696,1192,1784,1204,TOTAL,
464,1791,1188,1797,1212,-:,
466,75,1296,166,1310,Prepare,
467,177,1296,205,1310,By,
468,169,1350,201,1387,A,
469,237,1349,386,1388,zwani,
470,143,1411,269,1422,Authorised,
471,279,1411,421,1425,Signature(s),
472,796,1296,908,1310,Approved,
473,919,1296,947,1310,By,
474,882,1347,940,1392,Qi,
475,976,1349,1005,1385,Y,
476,1041,1357,1132,1397,ong,
477,866,1411,992,1422,Authorised,
478,1002,1411,1144,1425,Signature(s),
479,1486,1218,1540,1230,SUB,
480,1549,1218,1637,1230,TOTAL,
481,1647,1218,1785,1230,DISCOUNT,
482,1796,1222,1800,1230,-,
484,1591,1252,1687,1264,GRAND,
485,1696,1252,1784,1264,TOTAL,
486,1796,1255,1800,1263,:,
488,1710,1296,1814,1307,Continue,
489,1824,1296,1853,1307,To,
490,1864,1296,1937,1307,Next...,
