,xmin,ymin,xmax,ymax,Object,labels
161,598,1179,639,1209,Order,note
162,645,1192,683,1199,when,note
163,687,1192,740,1199,delivering,note
164,768,1192,806,1199,goods.,note
165,814,1192,848,1199,Lach,note
166,852,1192,950,1199,Purchase,note
167,915,1179,948,1209,must,note
168,956,1192,971,1199,be,note
169,975,1192,1033,1199,attached,note
170,1037,1192,1069,1199,with,note
171,1074,1193,1091,1199,its,note
172,1095,1194,1125,1199,own,note
173,1130,1192,1193,1199,delivering,note
174,1206,1192,1300,1199,ordevinvoice.,note
175,1308,1192,1367,1201,Delivery,note
176,1373,1193,1432,1201,quantity,note
177,1437,1192,1469,1199,shall,note
178,1474,1191,1525,1201,comply,note
179,1523,1179,1541,1209,to,note
180,1547,1192,1566,1199,the,note
181,1572,1192,1741,1201,purchase,note
182,1633,1179,1676,1209,order,note
183,1678,1192,1741,1201,quantity.,note
184,1745,1192,1816,1199,additional,note
185,1821,1193,1880,1201,quantity,note
186,1885,1191,1912,1199,will,note
187,224,1203,237,1210,psc,note
188,245,1203,297,1212,selected,note
189,405,1203,434,1210,AT,note
190,760,1203,825,1210,Sroothen,note
191,831,1203,848,1210,the,note
192,856,1206,896,1210,rassiving,note
193,985,1203,1032,1210,Unless,note
194,1037,1190,1101,1220,Gverwrite,note
195,1108,1203,1116,1210,by,note
196,1126,1203,1189,1210,Nistionel,note
197,1262,1203,1278,1210,IT,note
198,1331,1206,1348,1210,are,note
199,1355,1206,1372,1210,on,note
200,1377,1203,1395,1210,the,note
201,1402,1206,1438,1210,cone,note
202,1542,1203,1559,1210,id,note
203,1639,1203,1703,1210,whenever,note
204,1756,1205,1800,1210,cannot,note
205,1806,1203,1819,1210,be,note
206,1827,1203,1856,1210,sald.,note
207,1866,1203,1894,1212,"Any,",note
208,298,1215,344,1224,ofits,note
209,349,1216,363,1222,to,note
210,368,1215,435,1222,Leonsave,note
211,638,1216,700,1222,terminate,note
212,705,1215,782,1222,ofaccounts,note
213,787,1215,798,1222,&,note
214,803,1215,860,1224,paynent,note
222,771,1230,782,1237,*,note
223,791,1230,836,1242,This,note
224,845,1230,860,1242,is,note
225,867,1232,971,1245,Computer,note
226,978,1230,1091,1245,"generated,",note
227,1100,1234,1126,1242,no,note
228,1135,1230,1230,1245,signature,note
229,1239,1230,1253,1242,is,note
230,1262,1230,1372,1245,required.,note
231,1359,1220,1370,1252,*,note
