,xmin,ymin,xmax,ymax,Object,labels
153,598,1180,639,1208,Order,note
154,645,1192,683,1199,when,note
155,687,1192,740,1199,delivering,note
156,768,1192,806,1199,goods.,note
157,814,1180,848,1208,Latch,note
158,852,1192,916,1199,Purchase,note
159,919,1193,950,1199,must,note
160,953,1180,964,1208,be,note
161,965,1192,1033,1199,attached,note
162,1037,1192,1069,1199,with,note
163,1074,1193,1091,1199,its,note
164,1095,1194,1125,1199,own,note
165,1130,1192,1193,1199,delivering,note
166,1206,1192,1300,1199,order/invoice.,note
167,1308,1192,1367,1201,Delivery,note
168,1373,1193,1432,1201,quantity,note
169,1437,1192,1469,1199,shall,note
170,1474,1191,1525,1201,comply,note
171,1529,1193,1542,1199,to,note
172,1547,1192,1569,1199,the,note
173,1572,1192,1741,1201,purchase,note
174,1634,1180,1672,1208,order,note
175,1674,1192,1741,1201,"quantity,",note
176,1745,1192,1816,1199,additional,note
177,1821,1193,1880,1201,quantity,note
178,1885,1191,1912,1199,will,note
179,224,1203,237,1210,fine,note
180,405,1203,434,1210,ATT,note
181,831,1203,848,1210,the,note
182,856,1206,896,1210,receiving,note
183,924,1206,976,1213,process.,note
184,985,1203,1032,1210,Unlens,note
185,1037,1191,1101,1219,overwrite,note
186,1108,1203,1125,1212,by,note
187,1129,1203,1189,1210,National,note
188,1262,1203,1278,1210,AIL,note
189,1284,1203,1326,1212,Roos,note
190,1331,1206,1348,1210,are,note
191,1355,1206,1372,1210,on,note
192,1377,1203,1395,1210,the,note
193,1402,1206,1438,1210,cons,note
194,1542,1203,1559,1210,nd,note
195,1564,1203,1631,1210,returnable,note
196,1639,1203,1703,1210,whenever,note
197,1709,1203,1751,1212,goods,note
198,1756,1205,1800,1210,cannot,note
199,1806,1203,1819,1210,be,note
200,1827,1203,1856,1210,sald.,note
201,1866,1203,1894,1212,Any,note
202,224,1215,295,1222,hines/otter,note
203,298,1215,313,1222,of,note
204,313,1204,344,1232,sits,note
205,349,1216,363,1222,to,note
206,368,1215,435,1222,Econsave:,note
207,638,1216,700,1222,terminate,note
208,705,1215,782,1222,ofaccounts,note
209,787,1215,797,1222,&,note
210,803,1216,860,1224,paynent,note
212,436,1190,768,1206,  ,note
220,771,1230,782,1237,*,note
221,791,1230,836,1242,This,note
222,845,1230,860,1242,is,note
223,867,1232,971,1245,Computer,note
224,978,1230,1091,1245,"generated,",note
225,1100,1234,1126,1242,no,note
226,1135,1230,1230,1245,signature,note
227,1239,1230,1253,1242,is,note
228,1262,1230,1372,1245,required.,note
229,1359,1220,1370,1252,*,note
