,xmin,ymin,xmax,ymax,Object,labels
67,80,335,117,347,Tel,shipping address
68,238,334,396,346,03-80246363,shipping address
69,507,334,556,346,Fax:,shipping address
70,575,334,734,346,03-80247886,shipping address
71,988,359,1129,373,Delivery,shipping address
72,1151,360,1218,370,Date,shipping address
73,1245,362,1250,370,:,shipping address
74,1297,358,1472,371,29/08/2020,shipping address
75,80,399,194,410,REMARK,invoice details
76,148,436,198,448,Item,
77,209,436,270,448,Code,
78,416,436,467,448,Item,description
79,479,435,614,451,Description,description
80,1142,435,1229,451,Imprint,
81,1351,435,1421,448,Order,quantity
82,1429,436,1472,451,Oty,quantity
83,1526,435,1577,448,Unit,product price
84,1585,436,1640,448,Cost,product price
85,1739,435,1799,448,Total,product net
86,1810,436,1864,448,Cost,product net
87,81,472,107,484,33,
88,146,472,235,484,570859,
89,414,472,511,484,HAPPY,description
90,520,472,604,484,FARM,description
91,613,472,743,484,WRITING,description
92,752,472,803,484,SET,description
93,812,472,850,484,BC,description
94,1140,468,1296,491,UNKNOWN,
95,1470,472,1497,484,10,quantity
96,1610,472,1661,484,5.34,product price
97,1825,472,1891,484,53.4,product net
98,81,504,109,516,34,
99,146,504,234,516,570865,
100,414,504,553,516,REVISION,description
101,563,504,614,516,SET,description
102,623,504,713,516,0.5MM,description
103,722,504,760,516,BC,description
104,1139,500,1297,523,UNKNOWN,
105,1470,504,1497,516,10,quantity
106,1610,504,1661,516,7.14,product price
107,1825,504,1891,516,71.4,product net
108,81,536,107,548,35,
109,146,536,235,548,570866,
110,414,536,481,548,GRIP,description
111,490,536,524,548,X5,description
112,534,536,640,548,PROMO,description
113,649,536,729,548,PACK,description
114,737,536,800,548,B3F1,description
115,811,536,925,548,4XBLUE,description
116,1141,532,1296,555,UNKNOWN,
117,1468,536,1497,548,20,quantity
118,1610,536,1658,548,2.61,product price
119,1825,536,1891,548,52.2,product net
120,81,568,108,580,36,
121,146,568,234,580,570869,
122,414,568,481,580,GRIP,description
123,490,568,525,580,X7,description
124,534,568,640,580,PROMO,description
125,649,568,729,580,PACK,description
126,737,568,800,580,B3F1,description
127,811,568,926,580,4XBLUE,description
128,1139,564,1297,587,UNKNOWN,
129,1468,568,1497,580,30,quantity
130,1610,568,1658,580,2.61,product price
131,1825,568,1891,580,78.3,product net
132,81,600,108,612,37,
133,146,599,235,612,570876,
134,414,600,481,612,GRIP,description
135,490,600,525,612,X7,description
136,535,600,640,612,PROMO,description
137,649,600,728,612,PACK,description
138,737,600,800,612,B3F1,description
139,812,600,886,612,2XBL,description
140,897,600,991,612,|LXBLK,description
141,1002,600,1094,612,I1XRED,description
142,1141,596,1296,619,UNKNOWN,
143,1468,599,1497,612,30,quantity
144,1610,600,1658,612,2.61,product price
145,1825,600,1891,612,78.3,product net
146,81,632,108,644,38,
147,146,632,234,644,584793,
148,415,632,485,644,SLIM,description
149,494,632,668,644,SHARPENER,description
150,677,632,711,644,PB,description
151,721,632,759,644,OF,description
152,768,632,833,644,3PCS,description
153,1141,628,1296,651,UNKNOWN,
154,1468,632,1497,644,30,quantity
155,1610,632,1661,644,2.1,product price
156,1825,632,1891,644,63,product net
157,81,664,108,676,39,
158,146,660,365,683,584803CLASSIC,
159,415,664,472,676,5848,description
160,482,664,604,676,CLASSIC,description
161,614,664,719,676,SINGLE,description
162,728,664,807,676,HOLE,description
163,816,664,990,676,SHARPENER,description
164,999,664,1045,676,B/C,description
165,1055,664,1092,676,OF,description
166,1102,664,1132,676,3P,description
167,1139,664,1297,676,UNKNOWN,
168,1468,664,1497,676,20,quantity
169,1610,664,1660,676,2.64,product price
170,1825,664,1891,676,52.8,product net
171,80,696,109,708,40,
172,146,696,351,708,584903PASTEL,
173,414,696,472,708,5848,description
174,481,696,591,708,PASTEL,description
175,600,696,705,708,SINGLE,description
176,714,696,793,708,HOLE,description
177,803,696,977,708,SHARPENER,description
178,986,696,1032,708,B/C,description
179,1042,696,1079,708,OF,description
180,1088,696,1132,708,3PC,description
181,1141,696,1296,708,UNKNOWN,
182,1468,696,1497,708,20,quantity
183,1610,696,1661,708,2.64,product price
184,1825,696,1891,708,52.8,product net
185,80,728,106,740,41,
186,146,728,234,740,640102,
187,414,728,471,740,GEL,description
188,480,728,535,740,PEN,description
189,544,728,596,740,AIR,description
190,604,728,661,740,GEL,description
191,670,728,705,740,0.5,description
192,715,728,816,740,BLACK,description
193,828,728,860,740,1X,description
194,869,728,903,740,PB,description
195,1140,724,1297,747,UNKNOWN,
196,1468,728,1497,740,20,quantity
197,1610,728,1661,740,2.4,product price
198,1824,728,1891,740,48,product net
199,80,760,108,772,42,
200,146,759,233,772,640151,
201,414,760,471,772,GEL,description
202,480,760,534,772,PEN,description
203,545,760,595,772,AIR,description
204,604,760,661,772,GEL.,description
205,670,760,705,772,0.5,description
206,715,760,767,772,MM,description
207,777,760,854,772,BLUE,description
208,1141,756,1296,779,UNKNOWN,
209,1468,759,1497,772,30,quantity
210,1610,760,1661,772,2.4,product price
211,1825,760,1891,772,72,product net
212,80,792,107,804,43,
213,146,792,234,804,640199,
214,414,792,471,804,GEL,description
215,480,792,535,804,PEN,description
216,545,792,596,804,AIR,description
217,604,792,661,804,GEL,description
218,670,792,705,804,0.5,description
219,715,792,767,804,MM,description
220,776,792,878,804,BLACK,description
221,1141,788,1296,811,UNKNOWN,
222,1468,792,1497,804,40,quantity
223,1610,792,1661,804,2.4,product price
224,1825,792,1891,804,96,product net
225,80,824,109,836,44,
226,146,824,234,836,640202,
227,414,824,471,836,GEL,description
228,480,824,536,836,PEN,description
229,545,824,596,836,AIR,description
230,604,824,661,836,GEL,description
231,670,824,705,836,0.7,description
232,715,824,816,836,BLACK,description
233,828,824,836,836,1,description
234,847,824,868,836,X,description
235,877,824,911,836,PB,description
236,1139,820,1297,843,UNKNOWN,
237,1468,824,1497,836,20,
238,1610,824,1661,836,2.4,quantity
239,1824,824,1891,836,48,product price
240,80,856,107,868,45,product net
241,146,856,233,868,640221,
242,414,856,471,868,GEL,description
243,480,856,535,868,PEN,description
244,545,856,596,868,AIR,description
245,604,856,661,868,GEL,description
246,670,856,705,868,0.7,description
247,715,856,767,868,MM,description
248,776,856,835,868,RED,description
249,1141,852,1296,875,UNKNOWN,
250,1468,856,1497,868,20,quantity
251,1610,856,1661,868,2.4,product price
252,1824,856,1891,868,48,product net
253,80,888,108,900,46,
254,146,888,235,900,640299,
255,414,888,471,900,GEL,description
256,480,888,535,900,PEN,description
257,544,888,596,900,AIR,description
258,604,888,661,900,GEL,description
259,670,888,705,900,0.7,description
260,715,888,767,900,MM,description
261,776,888,878,900,BLACK,description
262,1140,884,1297,907,UNKNOWN,
263,1468,888,1497,900,30,quantity
264,1610,888,1661,900,2.4,product price
265,1825,888,1891,900,72,product net
266,80,920,108,932,47,
267,146,919,235,932,641399,
268,415,920,505,932,SUPER,description
269,516,920,580,932,CLIP,description
270,588,920,645,932,GEL.,description
271,654,920,742,932,0.7MM,description
272,753,920,862,932,#NAME?,description
273,1141,920,1296,932,UNKNOWN,
274,1473,919,1497,931,12,quantity
275,1604,916,1623,939,2,product price
276,1825,920,1891,932,34.56,product net
277,80,952,108,964,48,
278,146,952,234,964,642301,
279,414,952,450,964,BP,description
280,458,952,529,964,NX23,description
281,539,952,574,964,0.5,description
282,585,952,662,964,BLUE,description
283,671,952,742,964,4XPB,description
284,1141,948,1296,971,UNKNOWN,
285,1470,952,1497,964,12,quantity
286,1610,952,1659,964,2.22,product price
287,1825,952,1891,964,26.64,product net
288,80,984,108,996,49,
289,146,984,234,996,642302,
290,414,984,450,996,BP,description
291,458,984,529,996,NX23,description
292,540,984,574,996,0.5,description
293,585,984,686,996,BLACK,description
294,694,984,765,996,4XPB,description
295,1139,980,1297,1003,UNKNOWN,
296,1470,984,1497,996,12,quantity
297,1610,984,1629,996,2,product price
298,80,1016,109,1028,50,product net
299,146,1016,234,1028,642303,
300,414,1016,450,1028,BP,description
301,458,1016,501,1028,NX,description
302,510,1016,537,1028,23,description
303,547,1016,582,1028,0.5,description
304,592,1016,748,1028,BL/BK/RED,description
305,757,1016,828,1028,4XPB,description
306,1141,1012,1296,1035,UNKNOWN,
307,1468,1016,1497,1028,24,quantity
308,1610,1016,1661,1028,2.22,product price
309,81,1048,106,1060,S1,product net
310,146,1044,234,1068,642511,
311,414,1048,491,1060,BALL,description
312,500,1048,555,1060,PEN,description
313,564,1048,607,1060,NX,description
314,616,1048,643,1060,23,description
315,656,1048,743,1060,1.0MM,description
316,752,1055,760,1056,-,description
317,770,1048,832,1060,BOX,description
318,841,1048,878,1060,OF,description
319,887,1048,916,1060,50,description
320,924,1048,975,1060,PCS,description
321,986,1055,994,1056,-,description
322,1003,1048,1062,1060,RED,description
323,1140,1044,1296,1067,UNKNOWN,
324,1470,1048,1497,1060,10,quantity
325,1610,1048,1660,1060,O.57,product price
326,80,1080,108,1092,52,product net
327,146,1079,309,1092,708640D6PB,
328,416,1080,492,1092,DUST,description
329,502,1080,572,1092,FREE,description
330,583,1080,686,1092,PENCIL,description
331,696,1080,806,1092,ERASER,description
332,1141,1080,1296,1092,UNKNOWN,
333,1467,1075,1497,1099,380,quantity
334,1615,1080,1661,1092,1.56,product price
335,1814,1080,1890,1092,124.8,product net
336,81,1112,107,1124,53,
337,146,1108,303,1131,7O0991222EP,
338,414,1112,533,1124,PRONTO,description
339,542,1112,656,1124,ERASER,description
340,665,1112,766,1124,REFILL,description
341,775,1112,782,1126,(,description
342,792,1112,854,1124,BOX,description
343,864,1112,901,1124,OF,description
344,910,1112,1001,1126,SOPCS),description
345,1141,1108,1296,1132,UNKNOWN,
346,1468,1112,1497,1124,30,quantity
347,1613,1112,1661,1124,1.26,product price
348,1825,1112,1891,1124,37.8,product net
349,80,1144,109,1156,54,
350,146,1143,264,1156,90037585,
351,416,1144,476,1156,UHU,description
352,488,1144,579,1156,WOOD,description
353,589,1144,616,1156,27,description
354,628,1144,670,1155,ML,description
355,680,1144,717,1156,BC,description
356,1141,1144,1295,1156,UNKNOWN,
357,1473,1143,1497,1156,10,quantity
358,1611,1144,1661,1156,8.4,product price
359,1826,1144,1891,1156,84,product net
360,80,1172,105,1195,535,
361,146,1176,264,1188,90037625,
362,416,1176,477,1188,UHU,description
363,487,1176,628,1188,CONTACT,description
364,637,1176,739,1191,LIQUID,description
365,748,1176,822,1188,33ML,description
366,830,1176,869,1188,BC,description
367,1141,1172,1296,1195,UNKNOWN,
368,1470,1176,1497,1188,10,quantity
369,1610,1176,1660,1188,6.54,product price
370,1825,1176,1891,1188,65.4,product net
371,81,1208,108,1220,56,
372,146,1208,264,1220,90037655,
373,415,1208,477,1220,UHU,description
374,487,1208,544,1220,ALL,description
375,553,1208,684,1220,PURPOSE,description
376,692,1208,797,1220,POWER,description
377,806,1208,879,1220,33ML,description
378,888,1208,927,1220,BC,description
379,1140,1204,1296,1227,UNKNOWN,
380,1470,1208,1497,1220,10,quantity
381,1610,1208,1661,1220,7.8,product price
382,1825,1208,1891,1220,78,product net
383,80,1240,108,1252,S7,
384,146,1239,264,1252,91001069,
385,416,1240,476,1252,UHU,description
386,488,1240,550,1252,STIC,description
387,560,1247,568,1248,-,description
388,578,1240,635,1252,8.2G,description
389,646,1236,742,1258,HOTEL,description
390,750,1236,975,1258,TRANSYLVANIA,description
391,995,1240,1006,1252,3,description
392,1017,1240,1074,1252,2018,description
393,1085,1240,1118,1251,PB,description
394,1129,1240,1296,1252,(UNKNOWN,
395,1469,1239,1497,1252,20,quantity
396,1610,1240,1661,1252,5.52,product price
397,1813,1240,1890,1252,110.4,product net
398,81,1272,108,1284,58,
399,146,1268,264,1291,91040375,
400,415,1272,477,1284,UHU,description
401,487,1272,544,1284,ALL,description
402,553,1272,684,1284,PURPOSE,description
403,692,1272,857,1284,ADHESIVES,description
404,868,1272,926,1284,7ML,description
405,935,1272,969,1284,PB,description
406,1141,1268,1296,1291,UNKNOWN,
407,1468,1272,1497,1284,30,quantity
408,1613,1272,1661,1284,1.92,product price
409,1825,1272,1891,1284,57.6,product net
410,80,1304,107,1316,59,
411,146,1303,264,1316,91042400,
412,416,1304,476,1316,UHU,description
413,488,1304,578,1316,SUPER,description
414,588,1304,667,1316,GLLUF,description
415,677,1304,778,1318,LIQUID,description
416,788,1304,823,1316,3G,description
417,833,1304,870,1316,BC,description
418,1141,1304,1295,1316,UNKNOWN,
419,1469,1303,1497,1316,20,quantity
420,1615,1304,1661,1316,1.92,product price
421,1825,1304,1891,1316,38.4,product net
