,xmin,ymin,xmax,ymax,Object,labels
147,649,508,683,520,0.5,description
148,692,508,916,520,2BLU/1BLK/1RED,description
149,922,508,952,520,48,description
150,1417,518,1452,529,oo,
151,1545,500,1592,530,10.0],quantity
152,1683,508,1762,520,2.34,product price
153,1856,508,1920,520,23.4,product net
155,224,1162,291,1174,Grand,billing info
156,300,1162,358,1174,‘Total,billing info
157,363,1163,451,1174,Amount,billing info
158,469,545,554,556,1642303,billing info
166,228,1197,263,1204,Terms,note
167,268,1196,280,1204,&,note
168,284,1196,321,1204,Cone,note
169,224,1208,240,1215,foe,note
170,245,1208,298,1217,rejected,note
173,323,1204,1006,1221,  ,note
176,1009,1196,1032,1204,heel,note
177,1038,1196,1068,1204,with,note
178,1074,1198,1090,1204,its,note
179,1095,1199,1125,1204,own,note
180,1130,1196,1173,1204,deliver,note
181,1007,1208,1032,1215,less,note
182,1037,1209,1104,1215,overwrite,note
183,1108,1208,1126,1217,by,note
184,1130,1208,1177,1215,Nation:,note
185,787,1220,799,1227,&,note
186,803,1221,859,1229,paynent,note
190,1724,1185,1741,1213,"Ly,",note
191,1745,1196,1815,1204,additional,note
192,1821,1198,1880,1206,quantity,note
193,1885,1196,1911,1204,will,note
194,1756,1209,1802,1215,canner,note
195,1807,1208,1823,1215,be,note
196,1823,1208,1857,1215,soled.,note
197,1866,1208,1895,1217,Any,note
201,771,1235,782,1242,*,note
202,791,1235,836,1247,This,note
203,845,1235,860,1247,is,note
204,867,1237,971,1250,Computer,note
205,978,1235,1091,1250,"generated,",note
206,1100,1239,1126,1247,no,note
207,1135,1235,1230,1250,signature,note
208,1239,1235,1253,1247,is,note
209,1261,1235,1372,1250,required.,note
210,1359,1225,1370,1257,*,note
